"Time","Ciudad Vieja","Punta Carretas","Curva de Maroñas","La Blanqueada","Prado","Lezica","Casavalle","Carrasco","Manga","Cerro","Malvín","La Esperanza","Santiago Vázquez","Colón","Paso de la Arena","Chacarita"
2025-02-05 10:37:05,,,,,,,,,,,,,,0.00,,
2025-02-05 10:37:05,,,,,,,,,,0.00,,,,,,
2025-02-05 10:37:12,,,,,,0.51,,,,,,,,,,
2025-02-05 10:37:22,,16.00,0.00,,,,,,,,,,,,0.76,
2025-02-05 10:37:58,,,,,2.29,,,,,,,,,,,
2025-02-05 10:38:06,0.00,,,,,,,,,,,,,,,
2025-02-05 10:38:10,,,,,,,,,0.00,,,,,,,
2025-02-05 10:38:33,,,,,,,,7.87,,,,,,,,
2025-02-05 10:39:22,,,,,,,,,,,,,0.00,,,
2025-02-05 10:40:15,,,,,,,,,,,,2.03,,,,
2025-02-05 10:40:38,,,,,,,,,,,,,,,,2.79
2025-02-05 10:41:32,,,,,,,1.02,,,,,,,,,
2025-02-05 10:41:45,,,,,,,,,,,0.00,,,,,
2025-02-05 10:41:59,,,,3.56,,,,,,,,,,,,
2025-02-05 10:42:05,,,,,,,,,,0.00,,,,,,
2025-02-05 10:42:06,,,,,,,,,,,,,,0.00,,
2025-02-05 10:42:13,,,,,,0.51,,,,,,,,,,
2025-02-05 10:42:22,,16.51,0.00,,,,,,,,,,,,1.02,
2025-02-05 10:42:58,,,,,2.29,,,,,,,,,,,
2025-02-05 10:43:06,0.00,,,,,,,,,,,,,,,
2025-02-05 10:43:10,,,,,,,,,0.00,,,,,,,
2025-02-05 10:43:33,,,,,,,,8.13,,,,,,,,
2025-02-05 10:44:22,,,,,,,,,,,,,0.00,,,
2025-02-05 10:45:15,,,,,,,,,,,,2.29,,,,
2025-02-05 10:45:38,,,,,,,,,,,,,,,,2.79
2025-02-05 10:46:32,,,,,,,1.27,,,,,,,,,
2025-02-05 10:46:45,,,,,,,,,,,0.00,,,,,
2025-02-05 10:46:59,,,,3.81,,,,,,,,,,,,
2025-02-05 10:47:05,,,,,,,,,,0.00,,,,,,
2025-02-05 10:47:06,,,,,,,,,,,,,,0.00,,
2025-02-05 10:47:13,,,,,,0.51,,,,,,,,,,
2025-02-05 10:47:22,,16.51,0.00,,,,,,,,,,,,1.02,
2025-02-05 10:47:58,,,,,2.54,,,,,,,,,,,
2025-02-05 10:48:06,0.00,,,,,,,,,,,,,,,
2025-02-05 10:48:10,,,,,,,,,0.00,,,,,,,
2025-02-05 10:48:33,,,,,,,,8.38,,,,,,,,
2025-02-05 10:49:22,,,,,,,,,,,,,0.00,,,
2025-02-05 10:50:15,,,,,,,,,,,,2.79,,,,
2025-02-05 10:50:38,,,,,,,,,,,,,,,,3.30
2025-02-05 10:51:32,,,,,,,1.27,,,,,,,,,
2025-02-05 10:51:45,,,,,,,,,,,0.00,,,,,
2025-02-05 10:51:59,,,,4.06,,,,,,,,,,,,
2025-02-05 10:52:05,,,,,,,,,,0.00,,,,,,
2025-02-05 10:52:06,,,,,,,,,,,,,,0.00,,
2025-02-05 10:52:13,,,,,,0.51,,,,,,,,,,
2025-02-05 10:52:22,,16.76,0.00,,,,,,,,,,,,1.27,
2025-02-05 10:52:58,,,,,2.54,,,,,,,,,,,
2025-02-05 10:53:07,0.00,,,,,,,,,,,,,,,
2025-02-05 10:53:10,,,,,,,,,0.00,,,,,,,
2025-02-05 10:53:33,,,,,,,,8.64,,,,,,,,
2025-02-05 10:54:23,,,,,,,,,,,,,0.00,,,
2025-02-05 10:55:15,,,,,,,,,,,,2.79,,,,
2025-02-05 10:55:38,,,,,,,,,,,,,,,,3.56
2025-02-05 10:56:32,,,,,,,1.27,,,,,,,,,
2025-02-05 10:56:45,,,,,,,,,,,0.00,,,,,
2025-02-05 10:56:59,,,,4.32,,,,,,,,,,,,
2025-02-05 10:57:05,,,,,,,,,,0.00,,,,,,
2025-02-05 10:57:06,,,,,,,,,,,,,,0.00,,
2025-02-05 10:57:13,,,,,,0.51,,,,,,,,,,
2025-02-05 10:57:22,,17.27,0.00,,,,,,,,,,,,1.52,
2025-02-05 10:57:58,,,,,2.79,,,,,,,,,,,
2025-02-05 10:58:07,0.00,,,,,,,,,,,,,,,
2025-02-05 10:58:10,,,,,,,,,0.00,,,,,,,
2025-02-05 10:58:33,,,,,,,,8.89,,,,,,,,
2025-02-05 10:59:23,,,,,,,,,,,,,0.00,,,
2025-02-05 11:00:15,,,,,,,,,,,,3.30,,,,
2025-02-05 11:00:38,,,,,,,,,,,,,,,,3.81
2025-02-05 11:01:32,,,,,,,1.52,,,,,,,,,
2025-02-05 11:01:45,,,,,,,,,,,0.00,,,,,
2025-02-05 11:01:59,,,,4.57,,,,,,,,,,,,
2025-02-05 11:02:05,,,,,,,,,,0.00,,,,,,
2025-02-05 11:02:06,,,,,,,,,,,,,,0.00,,
2025-02-05 11:02:13,,,,,,0.51,,,,,,,,,,
2025-02-05 11:02:22,,17.53,0.00,,,,,,,,,,,,1.78,
2025-02-05 11:02:58,,,,,3.05,,,,,,,,,,,
2025-02-05 11:03:07,0.00,,,,,,,,,,,,,,,
2025-02-05 11:03:10,,,,,,,,,0.00,,,,,,,
2025-02-05 11:03:33,,,,,,,,9.14,,,,,,,,
2025-02-05 11:04:23,,,,,,,,,,,,,0.00,,,
2025-02-05 11:05:38,,,,,,,,,,,,,,,,4.06
2025-02-05 11:06:32,,,,,,,1.52,,,,,,,,,
2025-02-05 11:06:45,,,,,,,,,,,0.00,,,,,
2025-02-05 11:06:59,,,,4.83,,,,,,,,,,,,
2025-02-05 11:07:05,,,,,,,,,,0.00,,,,,,
2025-02-05 11:07:06,,,,,,,,,,,,,,0.00,,
2025-02-05 11:07:13,,,,,,0.51,,,,,,,,,,
2025-02-05 11:07:22,,18.03,0.00,,,,,,,,,,,,1.78,
2025-02-05 11:07:58,,,,,3.30,,,,,,,,,,,
2025-02-05 11:08:07,0.00,,,,,,,,,,,,,,,
2025-02-05 11:08:10,,,,,,,,,0.00,,,,,,,
2025-02-05 11:08:33,,,,,,,,9.40,,,,,,,,
2025-02-05 11:09:23,,,,,,,,,,,,,0.00,,,
2025-02-05 11:10:38,,,,,,,,,,,,,,,,4.32
2025-02-05 11:11:32,,,,,,,1.52,,,,,,,,,
2025-02-05 11:11:45,,,,,,,,,,,0.00,,,,,
2025-02-05 11:11:59,,,,5.08,,,,,,,,,,,,
2025-02-05 11:12:05,,,,,,,,,,0.00,,,,,,
2025-02-05 11:12:06,,,,,,,,,,,,,,0.00,,
2025-02-05 11:12:13,,,,,,0.51,,,,,,,,,,
2025-02-05 11:12:22,,18.29,0.00,,,,,,,,,,,,2.29,
2025-02-05 11:12:58,,,,,3.56,,,,,,,,,,,
2025-02-05 11:13:06,0.00,,,,,,,,,,,,,,,
2025-02-05 11:13:10,,,,,,,,,0.00,,,,,,,
2025-02-05 11:13:33,,,,,,,,9.65,,,,,,,,
2025-02-05 11:14:23,,,,,,,,,,,,,0.00,,,
2025-02-05 11:15:38,,,,,,,,,,,,,,,,4.83
2025-02-05 11:16:32,,,,,,,1.52,,,,,,,,,
2025-02-05 11:16:45,,,,,,,,,,,0.00,,,,,
2025-02-05 11:16:59,,,,5.59,,,,,,,,,,,,
2025-02-05 11:17:05,,,,,,,,,,0.00,,,,,,
2025-02-05 11:17:06,,,,,,,,,,,,,,0.00,,
2025-02-05 11:17:13,,,,,,0.51,,,,,,,,,,
2025-02-05 11:17:22,,18.80,0.00,,,,,,,,,,,,2.54,
2025-02-05 11:18:00,,,,,3.81,,,,,,,,,,,
2025-02-05 11:18:07,0.00,,,,,,,,,,,,,,,
2025-02-05 11:18:10,,,,,,,,,0.00,,,,,,,
2025-02-05 11:18:33,,,,,,,,9.91,,,,,,,,
2025-02-05 11:19:23,,,,,,,,,,,,,0.00,,,
2025-02-05 11:20:38,,,,,,,,,,,,,,,,5.08
2025-02-05 11:21:32,,,,,,,1.78,,,,,,,,,
2025-02-05 11:21:46,,,,,,,,,,,0.00,,,,,
2025-02-05 11:21:59,,,,6.10,,,,,,,,,,,,
2025-02-05 11:22:05,,,,,,,,,,0.00,,,,,,
2025-02-05 11:22:06,,,,,,,,,,,,,,0.00,,
2025-02-05 11:22:13,,,,,,0.51,,,,,,,,,,
2025-02-05 11:22:22,,,0.00,,,,,,,,,,,,2.79,
2025-02-05 11:22:26,,19.05,,,,,,,,,,,,,,
2025-02-05 11:23:00,,,,,4.32,,,,,,,,,,,
2025-02-05 11:23:07,0.00,,,,,,,,,,,,,,,
2025-02-05 11:23:10,,,,,,,,,0.00,,,,,,,
2025-02-05 11:23:33,,,,,,,,10.41,,,,,,,,
2025-02-05 11:24:23,,,,,,,,,,,,,0.00,,,
2025-02-05 11:25:38,,,,,,,,,,,,,,,,5.84
2025-02-05 11:26:32,,,,,,,1.78,,,,,,,,,
2025-02-05 11:26:46,,,,,,,,,,,0.00,,,,,
2025-02-05 11:26:59,,,,6.60,,,,,,,,,,,,
2025-02-05 11:27:05,,,,,,,,,,0.00,,,,,,
2025-02-05 11:27:06,,,,,,,,,,,,,,0.00,,
2025-02-05 11:27:13,,,,,,0.51,,,,,,,,,,
2025-02-05 11:27:22,,,0.00,,,,,,,,,,,,3.30,
2025-02-05 11:27:23,,19.56,,,,,,,,,,,,,,
2025-02-05 11:28:00,,,,,4.57,,,,,,,,,,,
2025-02-05 11:28:09,0.00,,,,,,,,,,,,,,,
2025-02-05 11:28:10,,,,,,,,,0.00,,,,,,,
2025-02-05 11:28:33,,,,,,,,10.67,,,,,,,,
2025-02-05 11:29:23,,,,,,,,,,,,,0.00,,,
2025-02-05 11:30:39,,,,,,,,,,,,,,,,6.35
2025-02-05 11:31:32,,,,,,,1.78,,,,,,,,,
2025-02-05 11:31:46,,,,,,,,,,,0.00,,,,,
2025-02-05 11:31:59,,,,7.11,,,,,,,,,,,,
2025-02-05 11:32:05,,,,,,,,,,0.00,,,,,,
2025-02-05 11:32:06,,,,,,,,,,,,,,0.00,,
2025-02-05 11:32:13,,,,,,0.51,,,,,,,,,,
2025-02-05 11:32:22,,,0.00,,,,,,,,,,,,,
2025-02-05 11:32:23,,19.81,,,,,,,,,,,,,3.56,
2025-02-05 11:33:00,,,,,4.83,,,,,,,,,,,
2025-02-05 11:33:07,0.00,,,,,,,,,,,,,,,
2025-02-05 11:33:10,,,,,,,,,0.00,,,,,,,
2025-02-05 11:33:33,,,,,,,,11.18,,,,,,,,
2025-02-05 11:34:23,,,,,,,,,,,,,0.00,,,
2025-02-05 11:35:39,,,,,,,,,,,,,,,,6.60
2025-02-05 11:36:32,,,,,,,1.78,,,,,,,,,
2025-02-05 11:36:46,,,,,,,,,,,0.00,,,,,
2025-02-05 11:36:59,,,,7.37,,,,,,,,,,,,
2025-02-05 11:37:05,,,,,,,,,,0.00,,,,,,
2025-02-05 11:37:06,,,,,,,,,,,,,,0.00,,
2025-02-05 11:37:13,,,,,,0.51,,,,,,,,,,
2025-02-05 11:37:22,,,0.00,,,,,,,,,,,,,
2025-02-05 11:37:23,,20.32,,,,,,,,,,,,,4.06,
2025-02-05 11:38:00,,,,,5.08,,,,,,,,,,,
2025-02-05 11:38:07,0.00,,,,,,,,,,,,,,,
2025-02-05 11:38:10,,,,,,,,,0.00,,,,,,,
2025-02-05 11:38:33,,,,,,,,11.68,,,,,,,,
2025-02-05 11:39:23,,,,,,,,,,,,,0.00,,,
2025-02-05 11:40:39,,,,,,,,,,,,,,,,7.11
2025-02-05 11:41:32,,,,,,,1.78,,,,,,,,,
2025-02-05 11:41:46,,,,,,,,,,,0.00,,,,,
2025-02-05 11:41:59,,,,7.87,,,,,,,,,,,,
2025-02-05 11:42:05,,,,,,,,,,0.00,,,,,,
2025-02-05 11:42:06,,,,,,,,,,,,,,0.00,,
2025-02-05 11:42:13,,,,,,0.51,,,,,,,,,,
2025-02-05 11:42:22,,,0.00,,,,,,,,,,,,,
2025-02-05 11:42:23,,20.57,,,,,,,,,,,,,4.32,
2025-02-05 11:43:00,,,,,5.59,,,,,,,,,,,
2025-02-05 11:43:07,0.00,,,,,,,,,,,,,,,
2025-02-05 11:43:10,,,,,,,,,0.00,,,,,,,
2025-02-05 11:43:33,,,,,,,,12.19,,,,,,,,
2025-02-05 11:44:23,,,,,,,,,,,,,0.00,,,
2025-02-05 11:45:39,,,,,,,,,,,,,,,,7.37
2025-02-05 11:46:32,,,,,,,1.78,,,,,,,,,
2025-02-05 11:46:46,,,,,,,,,,,0.00,,,,,
2025-02-05 11:46:59,,,,8.38,,,,,,,,,,,,
2025-02-05 11:47:05,,,,,,,,,,0.00,,,,,,
2025-02-05 11:47:06,,,,,,,,,,,,,,0.00,,
2025-02-05 11:47:13,,,,,,0.51,,,,,,,,,,
2025-02-05 11:47:22,,,0.00,,,,,,,,,,,,,
2025-02-05 11:47:23,,21.08,,,,,,,,,,,,,4.57,
2025-02-05 11:48:00,,,,,5.84,,,,,,,,,,,
2025-02-05 11:48:09,0.00,,,,,,,,,,,,,,,
2025-02-05 11:48:10,,,,,,,,,0.00,,,,,,,
2025-02-05 11:48:33,,,,,,,,12.45,,,,,,,,
2025-02-05 11:49:23,,,,,,,,,,,,,0.00,,,
2025-02-05 11:50:39,,,,,,,,,,,,,,,,7.87
2025-02-05 11:51:32,,,,,,,2.03,,,,,,,,,
2025-02-05 11:51:46,,,,,,,,,,,0.00,,,,,
2025-02-05 11:51:59,,,,8.89,,,,,,,,,,,,
2025-02-05 11:52:05,,,,,,,,,,0.00,,,,,,
2025-02-05 11:52:06,,,,,,,,,,,,,,0.00,,
2025-02-05 11:52:13,,,,,,0.51,,,,,,,,,,
2025-02-05 11:52:23,,21.34,0.00,,,,,,,,,,,,4.83,
2025-02-05 11:53:00,,,,,6.10,,,,,,,,,,,
2025-02-05 11:53:07,0.00,,,,,,,,,,,,,,,
2025-02-05 11:53:10,,,,,,,,,0.00,,,,,,,
2025-02-05 11:53:33,,,,,,,,12.95,,,,,,,,
2025-02-05 11:54:23,,,,,,,,,,,,,0.00,,,
2025-02-05 11:55:39,,,,,,,,,,,,,,,,7.87
2025-02-05 11:56:32,,,,,,,2.03,,,,,,,,,
2025-02-05 11:56:46,,,,,,,,,,,0.00,,,,,
2025-02-05 11:56:59,,,,9.14,,,,,,,,,,,,
2025-02-05 11:57:05,,,,,,,,,,0.00,,,,,,
2025-02-05 11:57:07,,,,,,,,,,,,,,0.00,,
2025-02-05 11:57:13,,,,,,0.51,,,,,,,,,,
2025-02-05 11:57:23,,,0.00,,,,,,,,,,,,4.83,
2025-02-05 11:57:26,,21.84,,,,,,,,,,,,,,
2025-02-05 11:58:00,,,,,6.10,,,,,,,,,,,
2025-02-05 11:58:08,0.40,,,,,,,,,,,,,,,
2025-02-05 11:58:10,,,,,,,,,0.00,,,,,,,
2025-02-05 11:58:33,,,,,,,,12.95,,,,,,,,
2025-02-05 11:59:23,,,,,,,,,,,,,0.00,,,
2025-02-05 12:00:16,,,,,,,,,,,,3.56,,,,
2025-02-05 12:00:39,,,,,,,,,,,,,,,,8.13
2025-02-05 12:01:32,,,,,,,2.03,,,,,,,,,
2025-02-05 12:01:46,,,,,,,,,,,0.00,,,,,
2025-02-05 12:01:59,,,,9.14,,,,,,,,,,,,
2025-02-05 12:02:05,,,,,,,,,,0.00,,,,,,
2025-02-05 12:02:07,,,,,,,,,,,,,,0.00,,
2025-02-05 12:02:13,,,,,,0.51,,,,,,,,,,
2025-02-05 12:02:23,,22.10,0.00,,,,,,,,,,,,5.08,
2025-02-05 12:03:00,,,,,6.35,,,,,,,,,,,
2025-02-05 12:03:08,0.40,,,,,,,,,,,,,,,
2025-02-05 12:03:10,,,,,,,,,0.00,,,,,,,
2025-02-05 12:03:33,,,,,,,,13.21,,,,,,,,
2025-02-05 12:04:23,,,,,,,,,,,,,0.00,,,
2025-02-05 12:05:16,,,,,,,,,,,,3.81,,,,
2025-02-05 12:05:39,,,,,,,,,,,,,,,,8.38
2025-02-05 12:06:32,,,,,,,2.29,,,,,,,,,
2025-02-05 12:06:46,,,,,,,,,,,0.00,,,,,
2025-02-05 12:06:59,,,,9.40,,,,,,,,,,,,
2025-02-05 12:07:05,,,,,,,,,,0.00,,,,,,
2025-02-05 12:07:07,,,,,,,,,,,,,,0.00,,
2025-02-05 12:07:13,,,,,,0.51,,,,,,,,,,
2025-02-05 12:07:23,,22.10,0.00,,,,,,,,,,,,5.08,
2025-02-05 12:08:00,,,,,6.35,,,,,,,,,,,
2025-02-05 12:08:08,0.60,,,,,,,,,,,,,,,
2025-02-05 12:08:10,,,,,,,,,0.00,,,,,,,
2025-02-05 12:08:33,,,,,,,,13.46,,,,,,,,
2025-02-05 12:09:23,,,,,,,,,,,,,0.00,,,
2025-02-05 12:10:16,,,,,,,,,,,,3.81,,,,
2025-02-05 12:10:39,,,,,,,,,,,,,,,,8.38
2025-02-05 12:11:32,,,,,,,2.29,,,,,,,,,
2025-02-05 12:11:46,,,,,,,,,,,0.00,,,,,
2025-02-05 12:11:59,,,,9.65,,,,,,,,,,,,
2025-02-05 12:12:05,,,,,,,,,,0.00,,,,,,
2025-02-05 12:12:07,,,,,,,,,,,,,,0.00,,
2025-02-05 12:12:13,,,,,,0.51,,,,,,,,,,
2025-02-05 12:12:23,,22.10,0.00,,,,,,,,,,,,5.08,
2025-02-05 12:13:00,,,,,6.35,,,,,,,,,,,
2025-02-05 12:13:08,0.80,,,,,,,,,,,,,,,
2025-02-05 12:13:10,,,,,,,,,0.00,,,,,,,
2025-02-05 12:13:33,,,,,,,,13.46,,,,,,,,
2025-02-05 12:14:23,,,,,,,,,,,,,0.00,,,
2025-02-05 12:15:16,,,,,,,,,,,,4.06,,,,
2025-02-05 12:15:39,,,,,,,,,,,,,,,,8.38
2025-02-05 12:16:32,,,,,,,2.29,,,,,,,,,
2025-02-05 12:16:46,,,,,,,,,,,0.00,,,,,
2025-02-05 12:16:59,,,,9.65,,,,,,,,,,,,
2025-02-05 12:17:05,,,,,,,,,,0.00,,,,,,
2025-02-05 12:17:07,,,,,,,,,,,,,,0.00,,
2025-02-05 12:17:13,,,,,,0.51,,,,,,,,,,
2025-02-05 12:17:23,,22.61,0.00,,,,,,,,,,,,5.33,
2025-02-05 12:18:00,,,,,6.60,,,,,,,,,,,
2025-02-05 12:18:07,0.80,,,,,,,,,,,,,,,
2025-02-05 12:18:10,,,,,,,,,0.00,,,,,,,
2025-02-05 12:18:33,,,,,,,,13.72,,,,,,,,
2025-02-05 12:19:23,,,,,,,,,,,,,0.00,,,
2025-02-05 12:20:16,,,,,,,,,,,,4.06,,,,
2025-02-05 12:20:40,,,,,,,,,,,,,,,,8.64
2025-02-05 12:21:32,,,,,,,2.29,,,,,,,,,
2025-02-05 12:21:46,,,,,,,,,,,0.00,,,,,
2025-02-05 12:21:59,,,,9.91,,,,,,,,,,,,
2025-02-05 12:22:05,,,,,,,,,,0.00,,,,,,
2025-02-05 12:22:07,,,,,,,,,,,,,,0.00,,
2025-02-05 12:22:13,,,,,,0.51,,,,,,,,,,
2025-02-05 12:22:23,,22.61,0.00,,,,,,,,,,,,5.33,
2025-02-05 12:23:00,,,,,6.60,,,,,,,,,,,
2025-02-05 12:23:07,0.80,,,,,,,,,,,,,,,
2025-02-05 12:23:10,,,,,,,,,0.00,,,,,,,
2025-02-05 12:23:33,,,,,,,,13.72,,,,,,,,
2025-02-05 12:24:23,,,,,,,,,,,,,0.00,,,
2025-02-05 12:25:16,,,,,,,,,,,,4.06,,,,
2025-02-05 12:25:40,,,,,,,,,,,,,,,,8.64
2025-02-05 12:26:32,,,,,,,2.29,,,,,,,,,
2025-02-05 12:26:46,,,,,,,,,,,0.00,,,,,
2025-02-05 12:27:00,,,,9.91,,,,,,,,,,,,
2025-02-05 12:27:05,,,,,,,,,,0.00,,,,,,
2025-02-05 12:27:07,,,,,,,,,,,,,,0.00,,
2025-02-05 12:27:13,,,,,,0.51,,,,,,,,,,
2025-02-05 12:27:23,,22.61,0.00,,,,,,,,,,,,5.59,
2025-02-05 12:28:00,,,,,6.86,,,,,,,,,,,
2025-02-05 12:28:08,1.00,,,,,,,,,,,,,,,
2025-02-05 12:28:10,,,,,,,,,0.00,,,,,,,
2025-02-05 12:28:33,,,,,,,,13.72,,,,,,,,
2025-02-05 12:29:23,,,,,,,,,,,,,0.00,,,
2025-02-05 12:30:16,,,,,,,,,,,,4.32,,,,
2025-02-05 12:30:40,,,,,,,,,,,,,,,,8.64
2025-02-05 12:31:32,,,,,,,2.29,,,,,,,,,
2025-02-05 12:31:46,,,,,,,,,,,0.00,,,,,
2025-02-05 12:32:00,,,,10.16,,,,,,,,,,,,
2025-02-05 12:32:05,,,,,,,,,,0.00,,,,,,
2025-02-05 12:32:07,,,,,,,,,,,,,,0.00,,
2025-02-05 12:32:13,,,,,,0.51,,,,,,,,,,
2025-02-05 12:32:23,,,0.00,,,,,,,,,,,,5.59,
2025-02-05 12:32:26,,22.86,,,,,,,,,,,,,,
2025-02-05 12:33:00,,,,,6.86,,,,,,,,,,,
2025-02-05 12:33:07,1.20,,,,,,,,,,,,,,,
2025-02-05 12:33:10,,,,,,,,,0.00,,,,,,,
2025-02-05 12:33:33,,,,,,,,13.97,,,,,,,,
2025-02-05 12:34:23,,,,,,,,,,,,,0.00,,,
2025-02-05 12:35:16,,,,,,,,,,,,4.57,,,,
2025-02-05 12:35:40,,,,,,,,,,,,,,,,8.89
2025-02-05 12:36:32,,,,,,,2.29,,,,,,,,,
2025-02-05 12:36:46,,,,,,,,,,,0.00,,,,,
2025-02-05 12:37:00,,,,10.16,,,,,,,,,,,,
2025-02-05 12:37:06,,,,,,,,,,0.00,,,,,,
2025-02-05 12:37:07,,,,,,,,,,,,,,0.00,,
2025-02-05 12:37:13,,,,,,0.51,,,,,,,,,,
2025-02-05 12:37:23,,22.86,0.00,,,,,,,,,,,,5.59,
2025-02-05 12:38:00,,,,,7.11,,,,,,,,,,,
2025-02-05 12:38:08,1.20,,,,,,,,,,,,,,,
2025-02-05 12:38:10,,,,,,,,,0.00,,,,,,,
2025-02-05 12:38:33,,,,,,,,13.97,,,,,,,,
2025-02-05 12:39:23,,,,,,,,,,,,,0.00,,,
2025-02-05 12:40:18,,,,,,,,,,,,4.57,,,,
2025-02-05 12:40:40,,,,,,,,,,,,,,,,8.89
2025-02-05 12:41:32,,,,,,,2.29,,,,,,,,,
2025-02-05 12:41:46,,,,,,,,,,,0.00,,,,,
2025-02-05 12:42:00,,,,10.41,,,,,,,,,,,,
2025-02-05 12:42:06,,,,,,,,,,0.00,,,,,,
2025-02-05 12:42:07,,,,,,,,,,,,,,0.00,,
2025-02-05 12:42:13,,,,,,0.51,,,,,,,,,,
2025-02-05 12:42:23,,22.86,0.00,,,,,,,,,,,,5.59,
2025-02-05 12:43:00,,,,,7.37,,,,,,,,,,,
2025-02-05 12:43:08,1.20,,,,,,,,,,,,,,,
2025-02-05 12:43:10,,,,,,,,,0.00,,,,,,,
2025-02-05 12:43:33,,,,,,,,14.22,,,,,,,,
2025-02-05 12:44:23,,,,,,,,,,,,,0.00,,,
2025-02-05 12:45:18,,,,,,,,,,,,4.83,,,,
2025-02-05 12:45:40,,,,,,,,,,,,,,,,9.40
2025-02-05 12:46:32,,,,,,,2.29,,,,,,,,,
2025-02-05 12:46:46,,,,,,,,,,,0.00,,,,,
2025-02-05 12:47:00,,,,10.67,,,,,,,,,,,,
2025-02-05 12:47:06,,,,,,,,,,0.00,,,,,,
2025-02-05 12:47:07,,,,,,,,,,,,,,0.00,,
2025-02-05 12:47:13,,,,,,0.51,,,,,,,,,,
2025-02-05 12:47:23,,23.37,0.00,,,,,,,,,,,,5.59,
2025-02-05 12:48:00,,,,,7.62,,,,,,,,,,,
2025-02-05 12:48:10,,,,,,,,,0.00,,,,,,,
2025-02-05 12:48:13,1.40,,,,,,,,,,,,,,,
2025-02-05 12:48:33,,,,,,,,14.48,,,,,,,,
2025-02-05 12:49:23,,,,,,,,,,,,,0.00,,,
2025-02-05 12:50:18,,,,,,,,,,,,5.08,,,,
2025-02-05 12:50:40,,,,,,,,,,,,,,,,9.65
2025-02-05 12:51:32,,,,,,,2.29,,,,,,,,,
2025-02-05 12:51:46,,,,,,,,,,,0.00,,,,,
2025-02-05 12:52:00,,,,11.18,,,,,,,,,,,,
2025-02-05 12:52:06,,,,,,,,,,0.00,,,,,,
2025-02-05 12:52:07,,,,,,,,,,,,,,0.00,,
2025-02-05 12:52:13,,,,,,0.51,,,,,,,,,,
2025-02-05 12:52:23,,,0.00,,,,,,,,,,,,5.59,
2025-02-05 12:52:24,,23.62,,,,,,,,,,,,,,
2025-02-05 12:53:00,,,,,7.62,,,,,,,,,,,
2025-02-05 12:53:10,,,,,,,,,0.00,,,,,,,
2025-02-05 12:53:13,1.60,,,,,,,,,,,,,,,
2025-02-05 12:53:33,,,,,,,,14.48,,,,,,,,
2025-02-05 12:54:23,,,,,,,,,,,,,0.00,,,
2025-02-05 12:55:18,,,,,,,,,,,,5.59,,,,
2025-02-05 12:55:40,,,,,,,,,,,,,,,,9.91
2025-02-05 12:56:32,,,,,,,2.29,,,,,,,,,
2025-02-05 12:56:46,,,,,,,,,,,0.00,,,,,
2025-02-05 12:57:00,,,,11.43,,,,,,,,,,,,
2025-02-05 12:57:06,,,,,,,,,,0.00,,,,,,
2025-02-05 12:57:07,,,,,,,,,,,,,,0.00,,
2025-02-05 12:57:13,,,,,,0.51,,,,,,,,,,
2025-02-05 12:57:23,,,0.00,,,,,,,,,,,,5.59,
2025-02-05 12:57:24,,23.62,,,,,,,,,,,,,,
2025-02-05 12:58:00,,,,,7.87,,,,,,,,,,,
2025-02-05 12:58:08,1.60,,,,,,,,,,,,,,,
2025-02-05 12:58:10,,,,,,,,,0.00,,,,,,,
2025-02-05 12:58:33,,,,,,,,14.99,,,,,,,,
2025-02-05 12:59:23,,,,,,,,,,,,,0.00,,,
2025-02-05 13:00:18,,,,,,,,,,,,6.35,,,,
2025-02-05 13:00:40,,,,,,,,,,,,,,,,10.41
2025-02-05 13:01:33,,,,,,,2.29,,,,,,,,,
2025-02-05 13:01:46,,,,,,,,,,,0.00,,,,,
2025-02-05 13:02:00,,,,11.43,,,,,,,,,,,,
2025-02-05 13:02:06,,,,,,,,,,0.00,,,,,,
2025-02-05 13:02:07,,,,,,,,,,,,,,0.00,,
2025-02-05 13:02:13,,,,,,0.51,,,,,,,,,,
2025-02-05 13:02:23,,,0.00,,,,,,,,,,,,5.59,
2025-02-05 13:02:24,,24.13,,,,,,,,,,,,,,
2025-02-05 13:03:00,,,,,7.87,,,,,,,,,,,
2025-02-05 13:03:08,1.80,,,,,,,,,,,,,,,
2025-02-05 13:03:10,,,,,,,,,0.00,,,,,,,
2025-02-05 13:03:33,,,,,,,,15.24,,,,,,,,
2025-02-05 13:04:23,,,,,,,,,,,,,0.00,,,
2025-02-05 13:05:18,,,,,,,,,,,,6.60,,,,
2025-02-05 13:05:40,,,,,,,,,,,,,,,,10.41
2025-02-05 13:06:33,,,,,,,2.29,,,,,,,,,
2025-02-05 13:06:46,,,,,,,,,,,0.00,,,,,
2025-02-05 13:07:00,,,,11.43,,,,,,,,,,,,
2025-02-05 13:07:06,,,,,,,,,,0.00,,,,,,
2025-02-05 13:07:07,,,,,,,,,,,,,,0.00,,
2025-02-05 13:07:13,,,,,,0.51,,,,,,,,,,
2025-02-05 13:07:23,,,0.00,,,,,,,,,,,,5.59,
2025-02-05 13:07:24,,24.13,,,,,,,,,,,,,,
2025-02-05 13:08:03,,,,,8.13,,,,,,,,,,,
2025-02-05 13:08:08,2.00,,,,,,,,,,,,,,,
2025-02-05 13:08:10,,,,,,,,,0.00,,,,,,,
2025-02-05 13:08:33,,,,,,,,15.49,,,,,,,,
