Time,Ciudad Vieja,Punta Carretas,Curva de Maroñas,La Blanqueada,Prado,Lezica,Casavalle,Carrasco,Manga,Cerro,Felipe Cardoso,Malvín,La Esperanza,Santiago Vázquez,Colón,Paso de la Arena
2024-12-01 13:16:42,,,,,,,,,,,,0.25,,,,
2024-12-01 13:18:42,,,,,,,,,,,,,,8.13,,
2024-12-01 13:18:53,,,,,,,,70.10,,,,,,,,
2024-12-01 13:19:16,,,,,,38.86,,,,,,,,,,
2024-12-01 13:19:16,,,,,48.77,,,,,,,,,,,
2024-12-01 13:19:19,,,,,,,,,,15.24,,,,,,
2024-12-01 13:19:50,,,,,,,,,,,,,44.45,,,
2024-12-01 13:19:51,,,,,,,,,,,,,,,0.00,
2024-12-01 13:19:55,,,33.53,,,,,,,,,,,,,
2024-12-01 13:20:00,,,,,,,,,,,,,,,,0.00
2024-12-01 13:20:01,,68.83,,,,,,,,,,,,,,
2024-12-01 13:20:34,50.20,,,,,,,,,,,,,,,
2024-12-01 13:20:37,,,,,,,,,23.37,,,,,,,
2024-12-01 13:20:52,,,,39.88,,,,,,,,,,,,
2024-12-01 13:20:53,,,,,,,,,,,0.00,,,,,
2024-12-01 13:21:42,,,,,,,,,,,,0.25,,,,
2024-12-01 13:23:42,,,,,,,,,,,,,,8.13,,
2024-12-01 13:23:53,,,,,,,,70.10,,,,,,,,
2024-12-01 13:24:16,,,,,,38.86,,,,,,,,,,
2024-12-01 13:24:16,,,,,48.77,,,,,,,,,,,
2024-12-01 13:24:19,,,,,,,,,,15.24,,,,,,
2024-12-01 13:24:50,,,,,,,,,,,,,44.45,,,
2024-12-01 13:24:51,,,,,,,,,,,,,,,0.00,
2024-12-01 13:24:55,,,33.53,,,,,,,,,,,,,
2024-12-01 13:25:00,,,,,,,,,,,,,,,,0.25
2024-12-01 13:25:01,,69.60,,,,,,,,,,,,,,
2024-12-01 13:25:35,50.40,,,,,,,,,,,,,,,
2024-12-01 13:25:37,,,,,,,,,23.37,,,,,,,
2024-12-01 13:25:52,,,,40.13,,,,,,,,,,,,
2024-12-01 13:25:53,,,,,,,,,,,0.00,,,,,
2024-12-01 13:26:42,,,,,,,,,,,,0.25,,,,
2024-12-01 13:28:42,,,,,,,,,,,,,,8.13,,
2024-12-01 13:28:54,,,,,,,,70.10,,,,,,,,
2024-12-01 13:29:16,,,,,,39.12,,,,,,,,,,
2024-12-01 13:29:16,,,,,49.28,,,,,,,,,,,
2024-12-01 13:29:19,,,,,,,,,,15.24,,,,,,
2024-12-01 13:29:50,,,,,,,,,,,,,44.45,,,
2024-12-01 13:29:51,,,,,,,,,,,,,,,0.00,
2024-12-01 13:29:55,,,33.78,,,,,,,,,,,,,
2024-12-01 13:30:00,,,,,,,,,,,,,,,,0.51
2024-12-01 13:30:01,,69.85,,,,,,,,,,,,,,
2024-12-01 13:30:36,50.60,,,,,,,,,,,,,,,
2024-12-01 13:30:37,,,,,,,,,23.37,,,,,,,
2024-12-01 13:30:53,,,,40.39,,,,,,,,,,,,
2024-12-01 13:30:53,,,,,,,,,,,0.00,,,,,
2024-12-01 13:31:42,,,,,,,,,,,,0.25,,,,
2024-12-01 13:33:42,,,,,,,,,,,,,,8.13,,
2024-12-01 13:33:54,,,,,,,,70.10,,,,,,,,
2024-12-01 13:34:16,,,,,,39.12,,,,,,,,,,
2024-12-01 13:34:16,,,,,49.53,,,,,,,,,,,
2024-12-01 13:34:19,,,,,,,,,,15.24,,,,,,
2024-12-01 13:34:50,,,,,,,,,,,,,44.45,,,
2024-12-01 13:34:51,,,,,,,,,,,,,,,0.00,
2024-12-01 13:34:55,,,33.78,,,,,,,,,,,,,
2024-12-01 13:35:00,,,,,,,,,,,,,,,,0.51
2024-12-01 13:35:01,,69.85,,,,,,,,,,,,,,
2024-12-01 13:35:35,50.80,,,,,,,,,,,,,,,
2024-12-01 13:35:37,,,,,,,,,23.37,,,,,,,
2024-12-01 13:35:53,,,,40.64,,,,,,,,,,,,
2024-12-01 13:35:53,,,,,,,,,,,0.00,,,,,
2024-12-01 13:36:42,,,,,,,,,,,,0.25,,,,
2024-12-01 13:38:42,,,,,,,,,,,,,,8.13,,
2024-12-01 13:38:54,,,,,,,,70.10,,,,,,,,
2024-12-01 13:39:16,,,,,,39.37,,,,,,,,,,
2024-12-01 13:39:16,,,,,49.53,,,,,,,,,,,
2024-12-01 13:39:19,,,,,,,,,,15.24,,,,,,
2024-12-01 13:39:50,,,,,,,,,,,,,44.45,,,
2024-12-01 13:39:51,,,,,,,,,,,,,,,0.00,
2024-12-01 13:39:55,,,34.04,,,,,,,,,,,,,
2024-12-01 13:40:00,,,,,,,,,,,,,,,,0.76
2024-12-01 13:40:01,,69.85,,,,,,,,,,,,,,
2024-12-01 13:40:35,50.80,,,,,,,,,,,,,,,
2024-12-01 13:40:37,,,,,,,,,23.62,,,,,,,
2024-12-01 13:40:53,,,,40.64,,,,,,,,,,,,
2024-12-01 13:40:53,,,,,,,,,,,0.00,,,,,
2024-12-01 13:41:42,,,,,,,,,,,,0.25,,,,
2024-12-01 13:43:42,,,,,,,,,,,,,,8.13,,
2024-12-01 13:43:54,,,,,,,,70.36,,,,,,,,
2024-12-01 13:44:16,,,,,,39.37,,,,,,,,,,
2024-12-01 13:44:16,,,,,49.53,,,,,,,,,,,
2024-12-01 13:44:19,,,,,,,,,,15.24,,,,,,
2024-12-01 13:44:50,,,,,,,,,,,,,44.70,,,
2024-12-01 13:44:51,,,,,,,,,,,,,,,0.00,
2024-12-01 13:44:55,,,34.04,,,,,,,,,,,,,
2024-12-01 13:45:00,,,,,,,,,,,,,,,,0.76
2024-12-01 13:45:01,,70.36,,,,,,,,,,,,,,
2024-12-01 13:45:35,50.80,,,,,,,,,,,,,,,
2024-12-01 13:45:37,,,,,,,,,23.62,,,,,,,
2024-12-01 13:45:53,,,,40.64,,,,,,,,,,,,
2024-12-01 13:45:53,,,,,,,,,,,0.00,,,,,
2024-12-01 13:46:42,,,,,,,,,,,,0.25,,,,
2024-12-01 13:48:42,,,,,,,,,,,,,,8.13,,
2024-12-01 13:48:54,,,,,,,,70.36,,,,,,,,
2024-12-01 13:49:16,,,,,,39.62,,,,,,,,,,
2024-12-01 13:49:16,,,,,50.04,,,,,,,,,,,
2024-12-01 13:49:19,,,,,,,,,,15.24,,,,,,
2024-12-01 13:49:50,,,,,,,,,,,,,44.70,,,
2024-12-01 13:49:51,,,,,,,,,,,,,,,0.00,
2024-12-01 13:49:55,,,34.04,,,,,,,,,,,,,
2024-12-01 13:50:01,,70.36,,,,,,,,,,,,,,0.76
2024-12-01 13:50:35,51.00,,,,,,,,,,,,,,,
2024-12-01 13:50:37,,,,,,,,,23.62,,,,,,,
2024-12-01 13:50:53,,,,40.64,,,,,,,,,,,,
2024-12-01 13:50:53,,,,,,,,,,,0.00,,,,,
2024-12-01 13:51:42,,,,,,,,,,,,0.25,,,,
2024-12-01 13:53:42,,,,,,,,,,,,,,8.13,,
2024-12-01 13:53:54,,,,,,,,70.36,,,,,,,,
2024-12-01 13:54:16,,,,,,39.62,,,,,,,,,,
2024-12-01 13:54:17,,,,,50.04,,,,,,,,,,,
2024-12-01 13:54:19,,,,,,,,,,15.24,,,,,,
2024-12-01 13:54:51,,,,,,,,,,,,,,,0.00,
2024-12-01 13:54:51,,,,,,,,,,,,,44.96,,,
2024-12-01 13:54:55,,,34.04,,,,,,,,,,,,,
2024-12-01 13:55:01,,70.36,,,,,,,,,,,,,,0.76
2024-12-01 13:55:35,51.00,,,,,,,,,,,,,,,
2024-12-01 13:55:37,,,,,,,,,23.62,,,,,,,
2024-12-01 13:55:53,,,,40.89,,,,,,,,,,,,
2024-12-01 13:55:53,,,,,,,,,,,0.00,,,,,
2024-12-01 13:56:42,,,,,,,,,,,,0.25,,,,
2024-12-01 13:58:45,,,,,,,,,,,,,,8.13,,
2024-12-01 13:58:54,,,,,,,,70.36,,,,,,,,
2024-12-01 13:59:16,,,,,,39.62,,,,,,,,,,
2024-12-01 13:59:17,,,,,50.04,,,,,,,,,,,
2024-12-01 13:59:19,,,,,,,,,,15.24,,,,,,
2024-12-01 13:59:51,,,,,,,,,,,,,,,0.00,
2024-12-01 13:59:51,,,,,,,,,,,,,44.96,,,
2024-12-01 13:59:55,,,34.04,,,,,,,,,,,,,
2024-12-01 14:00:01,,70.36,,,,,,,,,,,,,,0.76
2024-12-01 14:00:35,51.00,,,,,,,,,,,,,,,
2024-12-01 14:00:37,,,,,,,,,23.88,,,,,,,
2024-12-01 14:00:53,,,,40.89,,,,,,,,,,,,
2024-12-01 14:00:53,,,,,,,,,,,0.00,,,,,
2024-12-01 14:01:42,,,,,,,,,,,,0.25,,,,
2024-12-01 14:03:45,,,,,,,,,,,,,,8.13,,
2024-12-01 14:03:54,,,,,,,,71.12,,,,,,,,
2024-12-01 14:04:16,,,,,,39.62,,,,,,,,,,
2024-12-01 14:04:17,,,,,50.04,,,,,,,,,,,
2024-12-01 14:04:19,,,,,,,,,,15.24,,,,,,
2024-12-01 14:04:51,,,,,,,,,,,,,,,0.00,
2024-12-01 14:04:51,,,,,,,,,,,,,44.96,,,
2024-12-01 14:04:55,,,34.04,,,,,,,,,,,,,
2024-12-01 14:05:01,,70.36,,,,,,,,,,,,,,0.76
2024-12-01 14:05:37,51.20,,,,,,,,,,,,,,,
2024-12-01 14:05:37,,,,,,,,,23.88,,,,,,,
2024-12-01 14:05:53,,,,41.15,,,,,,,,,,,,
2024-12-01 14:05:53,,,,,,,,,,,0.00,,,,,
2024-12-01 14:06:42,,,,,,,,,,,,0.25,,,,
2024-12-01 14:08:45,,,,,,,,,,,,,,8.13,,
2024-12-01 14:08:54,,,,,,,,71.12,,,,,,,,
2024-12-01 14:09:16,,,,,,39.62,,,,,,,,,,
2024-12-01 14:09:17,,,,,50.04,,,,,,,,,,,
2024-12-01 14:09:19,,,,,,,,,,15.24,,,,,,
2024-12-01 14:09:51,,,,,,,,,,,,,,,0.00,
2024-12-01 14:09:51,,,,,,,,,,,,,44.96,,,
2024-12-01 14:09:55,,,34.04,,,,,,,,,,,,,
2024-12-01 14:10:01,,70.36,,,,,,,,,,,,,,0.76
2024-12-01 14:10:36,51.20,,,,,,,,,,,,,,,
2024-12-01 14:10:37,,,,,,,,,23.88,,,,,,,
2024-12-01 14:10:53,,,,41.15,,,,,,,,,,,,
2024-12-01 14:10:53,,,,,,,,,,,0.00,,,,,
2024-12-01 14:11:42,,,,,,,,,,,,0.25,,,,
2024-12-01 14:13:45,,,,,,,,,,,,,,8.13,,
2024-12-01 14:13:54,,,,,,,,71.63,,,,,,,,
2024-12-01 14:14:16,,,,,,39.62,,,,,,,,,,
2024-12-01 14:14:17,,,,,50.04,,,,,,,,,,,
2024-12-01 14:14:19,,,,,,,,,,15.24,,,,,,
2024-12-01 14:14:51,,,,,,,,,,,,,44.96,,,
2024-12-01 14:14:52,,,,,,,,,,,,,,,0.00,
2024-12-01 14:14:55,,,34.04,,,,,,,,,,,,,
2024-12-01 14:15:01,,70.36,,,,,,,,,,,,,,0.76
2024-12-01 14:15:35,51.20,,,,,,,,,,,,,,,
2024-12-01 14:15:37,,,,,,,,,23.88,,,,,,,
2024-12-01 14:15:53,,,,41.15,,,,,,,,,,,,
2024-12-01 14:15:53,,,,,,,,,,,0.00,,,,,
2024-12-01 14:16:42,,,,,,,,,,,,0.25,,,,
2024-12-01 14:18:45,,,,,,,,,,,,,,8.13,,
2024-12-01 14:18:54,,,,,,,,71.63,,,,,,,,
2024-12-01 14:19:16,,,,,,39.62,,,,,,,,,,
2024-12-01 14:19:17,,,,,50.04,,,,,,,,,,,
2024-12-01 14:19:19,,,,,,,,,,15.24,,,,,,
2024-12-01 14:19:51,,,,,,,,,,,,,44.96,,,
2024-12-01 14:19:52,,,,,,,,,,,,,,,0.00,
2024-12-01 14:20:01,,,0.00,,,,,,,,,,,,,0.76
2024-12-01 14:20:02,,70.36,,,,,,,,,,,,,,
2024-12-01 14:20:35,51.20,,,,,,,,,,,,,,,
2024-12-01 14:20:37,,,,,,,,,23.88,,,,,,,
2024-12-01 14:20:53,,,,41.15,,,,,,,,,,,,
2024-12-01 14:20:53,,,,,,,,,,,0.00,,,,,
2024-12-01 14:21:42,,,,,,,,,,,,0.25,,,,
2024-12-01 14:23:45,,,,,,,,,,,,,,8.13,,
2024-12-01 14:23:54,,,,,,,,71.63,,,,,,,,
2024-12-01 14:24:16,,,,,,39.62,,,,,,,,,,
2024-12-01 14:24:17,,,,,50.04,,,,,,,,,,,
2024-12-01 14:24:19,,,,,,,,,,15.24,,,,,,
2024-12-01 14:24:51,,,,,,,,,,,,,44.96,,,
2024-12-01 14:24:52,,,,,,,,,,,,,,,0.00,
2024-12-01 14:25:01,,,0.00,,,,,,,,,,,,,0.76
2024-12-01 14:25:02,,70.36,,,,,,,,,,,,,,
2024-12-01 14:25:36,51.20,,,,,,,,,,,,,,,
2024-12-01 14:25:37,,,,,,,,,23.88,,,,,,,
2024-12-01 14:25:53,,,,41.15,,,,,,,,,,,,
2024-12-01 14:25:53,,,,,,,,,,,0.00,,,,,
2024-12-01 14:26:42,,,,,,,,,,,,0.25,,,,
2024-12-01 14:28:45,,,,,,,,,,,,,,8.13,,
2024-12-01 14:28:54,,,,,,,,71.63,,,,,,,,
2024-12-01 14:29:16,,,,,,39.88,,,,,,,,,,
2024-12-01 14:29:17,,,,,50.04,,,,,,,,,,,
2024-12-01 14:29:19,,,,,,,,,,15.24,,,,,,
2024-12-01 14:29:51,,,,,,,,,,,,,45.21,,,
2024-12-01 14:29:52,,,,,,,,,,,,,,,0.00,
2024-12-01 14:30:01,,,0.00,,,,,,,,,,,,,0.76
2024-12-01 14:30:02,,70.36,,,,,,,,,,,,,,
2024-12-01 14:30:36,51.20,,,,,,,,,,,,,,,
2024-12-01 14:30:37,,,,,,,,,23.88,,,,,,,
2024-12-01 14:30:53,,,,41.15,,,,,,,,,,,,
2024-12-01 14:30:53,,,,,,,,,,,0.00,,,,,
2024-12-01 14:31:44,,,,,,,,,,,,0.25,,,,
2024-12-01 14:33:45,,,,,,,,,,,,,,8.13,,
2024-12-01 14:33:54,,,,,,,,71.63,,,,,,,,
2024-12-01 14:34:16,,,,,,39.88,,,,,,,,,,
2024-12-01 14:34:17,,,,,50.04,,,,,,,,,,,
2024-12-01 14:34:19,,,,,,,,,,15.24,,,,,,
2024-12-01 14:34:51,,,,,,,,,,,,,45.47,,,
2024-12-01 14:34:52,,,,,,,,,,,,,,,0.00,
2024-12-01 14:35:01,,,0.00,,,,,,,,,,,,,0.76
2024-12-01 14:35:02,,70.36,,,,,,,,,,,,,,
2024-12-01 14:35:36,51.20,,,,,,,,,,,,,,,
2024-12-01 14:35:37,,,,,,,,,23.88,,,,,,,
2024-12-01 14:35:53,,,,41.15,,,,,,,,,,,,
2024-12-01 14:35:53,,,,,,,,,,,0.00,,,,,
2024-12-01 14:36:44,,,,,,,,,,,,0.25,,,,
2024-12-01 14:38:45,,,,,,,,,,,,,,8.13,,
2024-12-01 14:38:54,,,,,,,,71.63,,,,,,,,
2024-12-01 14:39:16,,,,,,39.88,,,,,,,,,,
2024-12-01 14:39:17,,,,,50.04,,,,,,,,,,,
2024-12-01 14:39:19,,,,,,,,,,15.24,,,,,,
2024-12-01 14:39:51,,,,,,,,,,,,,45.72,,,
2024-12-01 14:39:52,,,,,,,,,,,,,,,0.00,
2024-12-01 14:40:01,,,0.00,,,,,,,,,,,,,0.76
2024-12-01 14:40:02,,70.36,,,,,,,,,,,,,,
2024-12-01 14:40:35,51.20,,,,,,,,,,,,,,,
2024-12-01 14:40:37,,,,,,,,,24.13,,,,,,,
2024-12-01 14:40:53,,,,41.15,,,,,,,,,,,,
2024-12-01 14:40:53,,,,,,,,,,,0.00,,,,,
2024-12-01 14:41:44,,,,,,,,,,,,0.25,,,,
2024-12-01 14:43:45,,,,,,,,,,,,,,8.13,,
2024-12-01 14:43:54,,,,,,,,72.14,,,,,,,,
2024-12-01 14:44:16,,,,,,39.88,,,,,,,,,,
2024-12-01 14:44:17,,,,,50.04,,,,,,,,,,,
2024-12-01 14:44:19,,,,,,,,,,15.24,,,,,,
2024-12-01 14:44:51,,,,,,,,,,,,,45.72,,,
2024-12-01 14:44:52,,,,,,,,,,,,,,,0.00,
2024-12-01 14:45:01,,,0.00,,,,,,,,,,,,,
2024-12-01 14:45:02,,70.36,,,,,,,,,,,,,,0.76
2024-12-01 14:45:36,51.20,,,,,,,,,,,,,,,
2024-12-01 14:45:37,,,,,,,,,24.13,,,,,,,
2024-12-01 14:45:53,,,,41.15,,,,,,,,,,,,
2024-12-01 14:45:53,,,,,,,,,,,0.00,,,,,
2024-12-01 14:46:44,,,,,,,,,,,,0.25,,,,
2024-12-01 14:48:45,,,,,,,,,,,,,,8.13,,
2024-12-01 14:48:54,,,,,,,,72.14,,,,,,,,
2024-12-01 14:49:16,,,,,,39.88,,,,,,,,,,
2024-12-01 14:49:17,,,,,50.29,,,,,,,,,,,
2024-12-01 14:49:19,,,,,,,,,,15.24,,,,,,
2024-12-01 14:49:51,,,,,,,,,,,,,45.72,,,
2024-12-01 14:49:52,,,,,,,,,,,,,,,0.00,
2024-12-01 14:50:02,,70.61,0.00,,,,,,,,,,,,,0.76
2024-12-01 14:50:35,51.20,,,,,,,,,,,,,,,
2024-12-01 14:50:37,,,,,,,,,24.13,,,,,,,
2024-12-01 14:50:53,,,,41.15,,,,,,,,,,,,
2024-12-01 14:50:53,,,,,,,,,,,0.00,,,,,
2024-12-01 14:51:44,,,,,,,,,,,,0.25,,,,
2024-12-01 14:53:45,,,,,,,,,,,,,,8.13,,
2024-12-01 14:53:54,,,,,,,,72.14,,,,,,,,
2024-12-01 14:54:16,,,,,,40.13,,,,,,,,,,
2024-12-01 14:54:17,,,,,50.29,,,,,,,,,,,
2024-12-01 14:54:19,,,,,,,,,,15.24,,,,,,
2024-12-01 14:54:51,,,,,,,,,,,,,45.97,,,
2024-12-01 14:54:52,,,,,,,,,,,,,,,0.00,
2024-12-01 14:55:02,,70.61,0.00,,,,,,,,,,,,,1.02
2024-12-01 14:55:37,,,,,,,,,24.13,,,,,,,
2024-12-01 14:55:39,51.20,,,,,,,,,,,,,,,
2024-12-01 14:55:53,,,,41.15,,,,,,,,,,,,
2024-12-01 14:55:53,,,,,,,,,,,0.00,,,,,
2024-12-01 14:56:44,,,,,,,,,,,,0.25,,,,
2024-12-01 14:58:45,,,,,,,,,,,,,,8.13,,
2024-12-01 14:58:54,,,,,,,,72.14,,,,,,,,
2024-12-01 14:59:16,,,,,,40.13,,,,,,,,,,
2024-12-01 14:59:17,,,,,50.80,,,,,,,,,,,
2024-12-01 14:59:19,,,,,,,,,,15.24,,,,,,
2024-12-01 14:59:51,,,,,,,,,,,,,45.97,,,
2024-12-01 14:59:52,,,,,,,,,,,,,,,0.00,
2024-12-01 15:00:02,,70.61,0.00,,,,,,,,,,,,,1.27
2024-12-01 15:00:36,51.40,,,,,,,,,,,,,,,
2024-12-01 15:00:37,,,,,,,,,24.13,,,,,,,
2024-12-01 15:00:53,,,,41.66,,,,,,,,,,,,
2024-12-01 15:00:53,,,,,,,,,,,0.00,,,,,
2024-12-01 15:01:44,,,,,,,,,,,,0.25,,,,
2024-12-01 15:03:45,,,,,,,,,,,,,,8.13,,
2024-12-01 15:03:54,,,,,,,,72.64,,,,,,,,
2024-12-01 15:04:16,,,,,,40.13,,,,,,,,,,
2024-12-01 15:04:17,,,,,50.80,,,,,,,,,,,
2024-12-01 15:04:19,,,,,,,,,,15.24,,,,,,
2024-12-01 15:04:51,,,,,,,,,,,,,46.23,,,
2024-12-01 15:04:52,,,,,,,,,,,,,,,0.00,
2024-12-01 15:05:02,,70.61,0.00,,,,,,,,,,,,,1.27
2024-12-01 15:05:36,51.40,,,,,,,,,,,,,,,
2024-12-01 15:05:37,,,,,,,,,24.13,,,,,,,
2024-12-01 15:05:53,,,,41.66,,,,,,,,,,,,
2024-12-01 15:05:53,,,,,,,,,,,0.00,,,,,
2024-12-01 15:06:44,,,,,,,,,,,,0.25,,,,
2024-12-01 15:08:45,,,,,,,,,,,,,,8.13,,
2024-12-01 15:08:54,,,,,,,,72.90,,,,,,,,
2024-12-01 15:09:16,,,,,,40.13,,,,,,,,,,
2024-12-01 15:09:17,,,,,50.80,,,,,,,,,,,
2024-12-01 15:09:19,,,,,,,,,,15.24,,,,,,
2024-12-01 15:09:51,,,,,,,,,,,,,46.23,,,
2024-12-01 15:09:52,,,,,,,,,,,,,,,0.00,
2024-12-01 15:10:02,,70.61,0.00,,,,,,,,,,,,,1.27
2024-12-01 15:10:36,51.40,,,,,,,,,,,,,,,
2024-12-01 15:10:37,,,,,,,,,24.13,,,,,,,
2024-12-01 15:10:53,,,,41.66,,,,,,,,,,,,
2024-12-01 15:10:53,,,,,,,,,,,0.00,,,,,
2024-12-01 15:11:44,,,,,,,,,,,,0.25,,,,
2024-12-01 15:13:45,,,,,,,,,,,,,,8.13,,
2024-12-01 15:13:54,,,,,,,,72.90,,,,,,,,
2024-12-01 15:14:16,,,,,,40.13,,,,,,,,,,
2024-12-01 15:14:17,,,,,50.80,,,,,,,,,,,
2024-12-01 15:14:19,,,,,,,,,,15.24,,,,,,
2024-12-01 15:14:51,,,,,,,,,,,,,46.23,,,
2024-12-01 15:14:52,,,,,,,,,,,,,,,0.00,
2024-12-01 15:15:02,,,0.00,,,,,,,,,,,,,1.27
2024-12-01 15:15:03,,70.61,,,,,,,,,,,,,,
2024-12-01 15:15:37,,,,,,,,,24.13,,,,,,,
2024-12-01 15:15:38,51.40,,,,,,,,,,,,,,,
2024-12-01 15:15:53,,,,41.66,,,,,,,,,,,,
2024-12-01 15:15:53,,,,,,,,,,,0.00,,,,,
2024-12-01 15:16:44,,,,,,,,,,,,0.25,,,,
2024-12-01 15:18:45,,,,,,,,,,,,,,8.13,,
2024-12-01 15:18:54,,,,,,,,72.90,,,,,,,,
2024-12-01 15:19:16,,,,,,40.13,,,,,,,,,,
2024-12-01 15:19:17,,,,,50.80,,,,,,,,,,,
2024-12-01 15:19:19,,,,,,,,,,15.24,,,,,,
2024-12-01 15:19:51,,,,,,,,,,,,,46.23,,,
2024-12-01 15:19:52,,,,,,,,,,,,,,,0.00,
2024-12-01 15:20:02,,,0.00,,,,,,,,,,,,,1.27
2024-12-01 15:20:03,,70.61,,,,,,,,,,,,,,
2024-12-01 15:20:36,51.60,,,,,,,,,,,,,,,
2024-12-01 15:20:37,,,,,,,,,24.13,,,,,,,
2024-12-01 15:20:53,,,,41.66,,,,,,,,,,,,
2024-12-01 15:20:53,,,,,,,,,,,0.00,,,,,
2024-12-01 15:21:44,,,,,,,,,,,,0.25,,,,
2024-12-01 15:23:45,,,,,,,,,,,,,,8.13,,
2024-12-01 15:23:54,,,,,,,,73.15,,,,,,,,
2024-12-01 15:24:16,,,,,,40.39,,,,,,,,,,
2024-12-01 15:24:17,,,,,50.80,,,,,,,,,,,
2024-12-01 15:24:19,,,,,,,,,,15.24,,,,,,
2024-12-01 15:24:51,,,,,,,,,,,,,46.23,,,
2024-12-01 15:24:53,,,,,,,,,,,,,,,0.00,
2024-12-01 15:25:02,,,0.00,,,,,,,,,,,,,1.27
2024-12-01 15:25:03,,70.61,,,,,,,,,,,,,,
2024-12-01 15:25:36,52.00,,,,,,,,,,,,,,,
2024-12-01 15:25:37,,,,,,,,,24.38,,,,,,,
2024-12-01 15:25:53,,,,41.66,,,,,,,,,,,,
2024-12-01 15:25:53,,,,,,,,,,,0.00,,,,,
2024-12-01 15:26:44,,,,,,,,,,,,0.25,,,,
2024-12-01 15:28:45,,,,,,,,,,,,,,8.13,,
2024-12-01 15:28:54,,,,,,,,73.91,,,,,,,,
2024-12-01 15:29:16,,,,,,40.39,,,,,,,,,,
2024-12-01 15:29:17,,,,,50.80,,,,,,,,,,,
2024-12-01 15:29:19,,,,,,,,,,15.24,,,,,,
2024-12-01 15:29:51,,,,,,,,,,,,,47.50,,,
2024-12-01 15:29:53,,,,,,,,,,,,,,,0.00,
2024-12-01 15:30:02,,,0.00,,,,,,,,,,,,,1.27
2024-12-01 15:30:03,,70.61,,,,,,,,,,,,,,
2024-12-01 15:30:37,,,,,,,,,24.89,,,,,,,
2024-12-01 15:30:38,52.00,,,,,,,,,,,,,,,
2024-12-01 15:30:53,,,,41.66,,,,,,,,,,,,
2024-12-01 15:30:53,,,,,,,,,,,0.00,,,,,
2024-12-01 15:31:44,,,,,,,,,,,,0.25,,,,
2024-12-01 15:33:45,,,,,,,,,,,,,,8.13,,
2024-12-01 15:33:54,,,,,,,,74.68,,,,,,,,
2024-12-01 15:34:16,,,,,,40.39,,,,,,,,,,
2024-12-01 15:34:17,,,,,50.80,,,,,,,,,,,
2024-12-01 15:34:19,,,,,,,,,,15.24,,,,,,
2024-12-01 15:34:51,,,,,,,,,,,,,48.51,,,
2024-12-01 15:34:53,,,,,,,,,,,,,,,0.00,
2024-12-01 15:35:02,,,0.00,,,,,,,,,,,,,1.27
2024-12-01 15:35:03,,0.00,,,,,,,,,,,,,,
2024-12-01 15:35:36,52.00,,,,,,,,,,,,,,,
2024-12-01 15:35:37,,,,,,,,,24.89,,,,,,,
2024-12-01 15:35:53,,,,41.66,,,,,,,,,,,,
2024-12-01 15:35:53,,,,,,,,,,,0.00,,,,,
2024-12-01 15:36:44,,,,,,,,,,,,0.25,,,,
2024-12-01 15:38:45,,,,,,,,,,,,,,8.13,,
2024-12-01 15:38:54,,,,,,,,74.68,,,,,,,,
2024-12-01 15:39:16,,,,,,40.39,,,,,,,,,,
2024-12-01 15:39:17,,,,,51.05,,,,,,,,,,,
2024-12-01 15:39:19,,,,,,,,,,15.24,,,,,,
2024-12-01 15:39:51,,,,,,,,,,,,,48.77,,,
2024-12-01 15:39:53,,,,,,,,,,,,,,,0.00,
2024-12-01 15:40:02,,,0.00,,,,,,,,,,,,,1.27
2024-12-01 15:40:03,,0.00,,,,,,,,,,,,,,
2024-12-01 15:40:37,,,,,,,,,24.89,,,,,,,
2024-12-01 15:40:41,52.20,,,,,,,,,,,,,,,
2024-12-01 15:40:53,,,,41.91,,,,,,,,,,,,
2024-12-01 15:40:53,,,,,,,,,,,0.00,,,,,
2024-12-01 15:41:44,,,,,,,,,,,,0.25,,,,
2024-12-01 15:43:45,,,,,,,,,,,,,,8.13,,
2024-12-01 15:43:54,,,,,,,,74.93,,,,,,,,
2024-12-01 15:44:16,,,,,,40.39,,,,,,,,,,
2024-12-01 15:44:18,,,,,51.05,,,,,,,,,,,
2024-12-01 15:44:19,,,,,,,,,,15.24,,,,,,
2024-12-01 15:44:51,,,,,,,,,,,,,48.77,,,
2024-12-01 15:44:53,,,,,,,,,,,,,,,0.00,
2024-12-01 15:45:02,,,0.25,,,,,,,,,,,,,1.27
2024-12-01 15:45:03,,0.00,,,,,,,,,,,,,,
2024-12-01 15:45:36,52.20,,,,,,,,,,,,,,,
2024-12-01 15:45:37,,,,,,,,,24.89,,,,,,,
2024-12-01 15:45:53,,,,41.91,,,,,,,,,,,,
2024-12-01 15:45:53,,,,,,,,,,,0.00,,,,,
2024-12-01 15:46:44,,,,,,,,,,,,0.25,,,,
2024-12-01 15:48:45,,,,,,,,,,,,,,8.13,,
2024-12-01 15:48:54,,,,,,,,75.18,,,,,,,,
2024-12-01 15:49:16,,,,,,40.64,,,,,,,,,,
2024-12-01 15:49:18,,,,,51.05,,,,,,,,,,,
2024-12-01 15:49:19,,,,,,,,,,15.24,,,,,,
2024-12-01 15:49:51,,,,,,,,,,,,,48.77,,,
2024-12-01 15:49:53,,,,,,,,,,,,,,,0.00,
2024-12-01 15:50:02,,,0.25,,,,,,,,,,,,,
2024-12-01 15:50:03,,0.00,,,,,,,,,,,,,,1.27
