"Time","Ciudad Vieja","Punta Carretas","Curva de Maroñas","La Blanqueada","Prado","Lezica","Casavalle","Carrasco","Manga","Cerro","Malvín","La Esperanza","Santiago Vázquez","Colón","Paso de la Arena"
2024-11-26 08:06:08,,,,,,,,0.00,,,,,,,
2024-11-26 08:07:27,,,,,,,,,0.00,,,,,,
2024-11-26 08:07:56,,,,,,,0.00,,,,,,,,
2024-11-26 08:08:02,,,,,,,,,,,,,,0.00,
2024-11-26 08:08:04,,,,,0.00,,,,,,,,,,
2024-11-26 08:08:07,,,,,,0.00,,,,,,,,,
2024-11-26 08:08:11,,,0.00,,,,,,,,,,,,
2024-11-26 08:08:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 08:08:22,,,,,,,,,,0.00,,,,,
2024-11-26 08:09:06,,,,,,,,,,,,0.00,,,
2024-11-26 08:10:17,,,,0.00,,,,,,,,,,,
2024-11-26 08:10:31,,,,,,,,,,,,,0.00,,
2024-11-26 08:10:42,,,,,,,,,,,0.00,,,,
2024-11-26 08:11:08,,,,,,,,0.00,,,,,,,
2024-11-26 08:12:27,,,,,,,,,0.00,,,,,,
2024-11-26 08:12:56,,,,,,,0.00,,,,,,,,
2024-11-26 08:13:02,,,,,,,,,,,,,,0.00,
2024-11-26 08:13:04,,,,,0.00,,,,,,,,,,
2024-11-26 08:13:07,,,,,,0.00,,,,,,,,,
2024-11-26 08:13:11,,,0.00,,,,,,,,,,,,
2024-11-26 08:13:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 08:13:22,,,,,,,,,,0.00,,,,,
2024-11-26 08:13:49,0.00,,,,,,,,,,,,,,
2024-11-26 08:14:06,,,,,,,,,,,,0.00,,,
2024-11-26 08:15:17,,,,0.00,,,,,,,,,,,
2024-11-26 08:15:31,,,,,,,,,,,,,0.00,,
2024-11-26 08:15:42,,,,,,,,,,,0.00,,,,
2024-11-26 08:16:08,,,,,,,,0.00,,,,,,,
2024-11-26 08:17:27,,,,,,,,,0.00,,,,,,
2024-11-26 08:17:56,,,,,,,0.00,,,,,,,,
2024-11-26 08:18:02,,,,,,,,,,,,,,0.00,
2024-11-26 08:18:04,,,,,0.00,,,,,,,,,,
2024-11-26 08:18:07,,,,,,0.00,,,,,,,,,
2024-11-26 08:18:11,,,0.00,,,,,,,,,,,,
2024-11-26 08:18:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 08:18:22,,,,,,,,,,0.00,,,,,
2024-11-26 08:19:06,,,,,,,,,,,,0.00,,,
2024-11-26 08:20:17,,,,0.00,,,,,,,,,,,
2024-11-26 08:20:31,,,,,,,,,,,,,0.00,,
2024-11-26 08:20:42,,,,,,,,,,,0.00,,,,
2024-11-26 08:21:08,,,,,,,,0.00,,,,,,,
2024-11-26 08:22:27,,,,,,,,,0.00,,,,,,
2024-11-26 08:22:56,,,,,,,0.00,,,,,,,,
2024-11-26 08:23:02,,,,,,,,,,,,,,0.00,
2024-11-26 08:23:04,,,,,0.00,,,,,,,,,,
2024-11-26 08:23:07,,,,,,0.00,,,,,,,,,
2024-11-26 08:23:11,,,0.00,,,,,,,,,,,,
2024-11-26 08:23:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 08:23:22,,,,,,,,,,0.00,,,,,
2024-11-26 08:24:06,,,,,,,,,,,,0.00,,,
2024-11-26 08:25:17,,,,0.00,,,,,,,,,,,
2024-11-26 08:25:31,,,,,,,,,,,,,0.00,,
2024-11-26 08:25:42,,,,,,,,,,,0.00,,,,
2024-11-26 08:26:08,,,,,,,,0.00,,,,,,,
2024-11-26 08:27:27,,,,,,,,,0.00,,,,,,
2024-11-26 08:27:56,,,,,,,0.00,,,,,,,,
2024-11-26 08:28:02,,,,,,,,,,,,,,0.00,
2024-11-26 08:28:04,,,,,0.00,,,,,,,,,,
2024-11-26 08:28:07,,,,,,0.00,,,,,,,,,
2024-11-26 08:28:12,,,0.00,,,,,,,,,,,,
2024-11-26 08:28:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 08:28:22,,,,,,,,,,0.00,,,,,
2024-11-26 08:30:17,,,,0.00,,,,,,,,,,,
2024-11-26 08:30:31,,,,,,,,,,,,,0.00,,
2024-11-26 08:30:42,,,,,,,,,,,0.00,,,,
2024-11-26 08:31:08,,,,,,,,0.00,,,,,,,
2024-11-26 08:32:27,,,,,,,,,0.00,,,,,,
2024-11-26 08:32:56,,,,,,,0.00,,,,,,,,
2024-11-26 08:33:02,,,,,,,,,,,,,,0.00,
2024-11-26 08:33:04,,,,,0.00,,,,,,,,,,
2024-11-26 08:33:08,,,,,,0.00,,,,,,,,,
2024-11-26 08:33:12,,,0.00,,,,,,,,,,,,
2024-11-26 08:33:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 08:33:22,,,,,,,,,,0.00,,,,,
2024-11-26 08:33:50,0.00,,,,,,,,,,,,,,
2024-11-26 08:35:17,,,,0.00,,,,,,,,,,,
2024-11-26 08:35:31,,,,,,,,,,,,,0.00,,
2024-11-26 08:35:42,,,,,,,,,,,0.00,,,,
2024-11-26 08:36:08,,,,,,,,0.00,,,,,,,
2024-11-26 08:37:27,,,,,,,,,0.00,,,,,,
2024-11-26 08:37:56,,,,,,,0.00,,,,,,,,
2024-11-26 08:38:02,,,,,,,,,,,,,,0.00,
2024-11-26 08:38:04,,,,,0.00,,,,,,,,,,
2024-11-26 08:38:08,,,,,,0.00,,,,,,,,,
2024-11-26 08:38:12,,,0.00,,,,,,,,,,,,
2024-11-26 08:38:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 08:38:22,,,,,,,,,,0.00,,,,,
2024-11-26 08:38:45,0.00,,,,,,,,,,,,,,
2024-11-26 08:40:17,,,,0.00,,,,,,,,,,,
2024-11-26 08:40:31,,,,,,,,,,,,,0.00,,
2024-11-26 08:41:08,,,,,,,,0.00,,,,,,,
2024-11-26 08:42:27,,,,,,,,,0.00,,,,,,
2024-11-26 08:42:56,,,,,,,0.00,,,,,,,,
2024-11-26 08:43:02,,,,,,,,,,,,,,0.00,
2024-11-26 08:43:04,,,,,0.00,,,,,,,,,,
2024-11-26 08:43:08,,,,,,0.00,,,,,,,,,
2024-11-26 08:43:12,,,0.00,,,,,,,,,,,,
2024-11-26 08:43:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 08:43:22,,,,,,,,,,0.00,,,,,
2024-11-26 08:43:46,0.00,,,,,,,,,,,,,,
2024-11-26 08:44:06,,,,,,,,,,,,0.00,,,
2024-11-26 08:45:17,,,,0.00,,,,,,,,,,,
2024-11-26 08:45:31,,,,,,,,,,,,,0.00,,
2024-11-26 08:46:08,,,,,,,,0.00,,,,,,,
2024-11-26 08:47:27,,,,,,,,,0.00,,,,,,
2024-11-26 08:47:49,,,,,,,,,,,0.00,,,,
2024-11-26 08:47:56,,,,,,,0.00,,,,,,,,
2024-11-26 08:48:02,,,,,,,,,,,,,,0.00,
2024-11-26 08:48:04,,,,,0.00,,,,,,,,,,
2024-11-26 08:48:08,,,,,,0.00,,,,,,,,,
2024-11-26 08:48:12,,,0.00,,,,,,,,,,,,
2024-11-26 08:48:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 08:48:22,,,,,,,,,,0.00,,,,,
2024-11-26 08:48:46,0.00,,,,,,,,,,,,,,
2024-11-26 08:49:06,,,,,,,,,,,,0.00,,,
2024-11-26 08:50:17,,,,0.00,,,,,,,,,,,
2024-11-26 08:50:31,,,,,,,,,,,,,0.00,,
2024-11-26 08:51:08,,,,,,,,0.00,,,,,,,
2024-11-26 08:52:27,,,,,,,,,0.00,,,,,,
2024-11-26 08:52:49,,,,,,,,,,,0.00,,,,
2024-11-26 08:52:56,,,,,,,0.00,,,,,,,,
2024-11-26 08:53:02,,,,,,,,,,,,,,0.00,
2024-11-26 08:53:04,,,,,0.00,,,,,,,,,,
2024-11-26 08:53:08,,,,,,0.00,,,,,,,,,
2024-11-26 08:53:12,,,0.00,,,,,,,,,,,,
2024-11-26 08:53:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 08:53:22,,,,,,,,,,0.00,,,,,
2024-11-26 08:53:46,0.00,,,,,,,,,,,,,,
2024-11-26 08:54:06,,,,,,,,,,,,0.00,,,
2024-11-26 08:55:17,,,,0.00,,,,,,,,,,,
2024-11-26 08:55:31,,,,,,,,,,,,,0.00,,
2024-11-26 08:56:08,,,,,,,,0.00,,,,,,,
2024-11-26 08:57:27,,,,,,,,,0.00,,,,,,
2024-11-26 08:57:49,,,,,,,,,,,0.00,,,,
2024-11-26 08:57:56,,,,,,,0.00,,,,,,,,
2024-11-26 08:58:02,,,,,,,,,,,,,,0.00,
2024-11-26 08:58:04,,,,,0.00,,,,,,,,,,
2024-11-26 08:58:08,,,,,,0.00,,,,,,,,,
2024-11-26 08:58:12,,,0.00,,,,,,,,,,,,
2024-11-26 08:58:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 08:58:22,,,,,,,,,,0.00,,,,,
2024-11-26 08:58:46,0.00,,,,,,,,,,,,,,
2024-11-26 08:59:06,,,,,,,,,,,,0.00,,,
2024-11-26 09:00:17,,,,0.00,,,,,,,,,,,
2024-11-26 09:00:31,,,,,,,,,,,,,0.00,,
2024-11-26 09:01:08,,,,,,,,0.00,,,,,,,
2024-11-26 09:02:27,,,,,,,,,0.00,,,,,,
2024-11-26 09:02:49,,,,,,,,,,,0.00,,,,
2024-11-26 09:02:56,,,,,,,0.00,,,,,,,,
2024-11-26 09:03:03,,,,,,,,,,,,,,0.00,
2024-11-26 09:03:04,,,,,0.00,,,,,,,,,,
2024-11-26 09:03:08,,,,,,0.00,,,,,,,,,
2024-11-26 09:03:12,,,0.00,,,,,,,,,,,,
2024-11-26 09:03:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 09:03:22,,,,,,,,,,0.00,,,,,
2024-11-26 09:03:48,0.00,,,,,,,,,,,,,,
2024-11-26 09:04:07,,,,,,,,,,,,0.00,,,
2024-11-26 09:05:17,,,,0.00,,,,,,,,,,,
2024-11-26 09:05:31,,,,,,,,,,,,,0.00,,
2024-11-26 09:06:08,,,,,,,,0.00,,,,,,,
2024-11-26 09:07:28,,,,,,,,,0.00,,,,,,
2024-11-26 09:07:49,,,,,,,,,,,0.00,,,,
2024-11-26 09:07:56,,,,,,,0.00,,,,,,,,
2024-11-26 09:08:03,,,,,,,,,,,,,,0.00,
2024-11-26 09:08:04,,,,,0.00,,,,,,,,,,
2024-11-26 09:08:08,,,,,,0.00,,,,,,,,,
2024-11-26 09:08:12,,,0.00,,,,,,,,,,,,
2024-11-26 09:08:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 09:08:22,,,,,,,,,,0.00,,,,,
2024-11-26 09:08:46,0.00,,,,,,,,,,,,,,
2024-11-26 09:09:07,,,,,,,,,,,,0.00,,,
2024-11-26 09:10:17,,,,0.00,,,,,,,,,,,
2024-11-26 09:10:31,,,,,,,,,,,,,0.00,,
2024-11-26 09:11:09,,,,,,,,0.00,,,,,,,
2024-11-26 09:12:28,,,,,,,,,0.00,,,,,,
2024-11-26 09:12:49,,,,,,,,,,,0.00,,,,
2024-11-26 09:12:56,,,,,,,0.00,,,,,,,,
2024-11-26 09:13:03,,,,,,,,,,,,,,0.00,
2024-11-26 09:13:04,,,,,0.00,,,,,,,,,,
2024-11-26 09:13:08,,,,,,0.00,,,,,,,,,
2024-11-26 09:13:12,,,0.00,,,,,,,,,,,,
2024-11-26 09:13:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 09:13:22,,,,,,,,,,0.00,,,,,
2024-11-26 09:13:46,0.00,,,,,,,,,,,,,,
2024-11-26 09:14:07,,,,,,,,,,,,0.00,,,
2024-11-26 09:15:17,,,,0.00,,,,,,,,,,,
2024-11-26 09:15:31,,,,,,,,,,,,,0.00,,
2024-11-26 09:16:09,,,,,,,,0.00,,,,,,,
2024-11-26 09:17:28,,,,,,,,,0.00,,,,,,
2024-11-26 09:17:49,,,,,,,,,,,0.00,,,,
2024-11-26 09:17:56,,,,,,,0.00,,,,,,,,
2024-11-26 09:18:03,,,,,,,,,,,,,,0.00,
2024-11-26 09:18:04,,,,,0.00,,,,,,,,,,
2024-11-26 09:18:08,,,,,,0.00,,,,,,,,,
2024-11-26 09:18:12,,,0.00,,,,,,,,,,,,
2024-11-26 09:18:13,,0.00,,,,,,,,,,,,,0.00
2024-11-26 09:18:22,,,,,,,,,,0.00,,,,,
2024-11-26 09:18:47,0.00,,,,,,,,,,,,,,
2024-11-26 09:19:07,,,,,,,,,,,,0.00,,,
2024-11-26 09:20:17,,,,0.00,,,,,,,,,,,
2024-11-26 09:20:31,,,,,,,,,,,,,0.00,,
2024-11-26 09:21:09,,,,,,,,0.00,,,,,,,
2024-11-26 09:22:28,,,,,,,,,0.00,,,,,,
2024-11-26 09:22:49,,,,,,,,,,,0.00,,,,
2024-11-26 09:22:56,,,,,,,0.00,,,,,,,,
2024-11-26 09:23:03,,,,,,,,,,,,,,0.00,
2024-11-26 09:23:04,,,,,0.00,,,,,,,,,,
2024-11-26 09:23:08,,,,,,0.00,,,,,,,,,
2024-11-26 09:23:12,,,0.00,,,,,,,,,,,,
2024-11-26 09:23:13,,,,,,,,,,,,,,,0.00
2024-11-26 09:23:17,,0.00,,,,,,,,,,,,,
2024-11-26 09:23:22,,,,,,,,,,0.00,,,,,
2024-11-26 09:23:46,0.00,,,,,,,,,,,,,,
2024-11-26 09:24:07,,,,,,,,,,,,0.00,,,
2024-11-26 09:25:17,,,,0.00,,,,,,,,,,,
2024-11-26 09:25:31,,,,,,,,,,,,,0.00,,
2024-11-26 09:26:09,,,,,,,,0.00,,,,,,,
2024-11-26 09:27:28,,,,,,,,,0.00,,,,,,
2024-11-26 09:27:50,,,,,,,,,,,0.00,,,,
2024-11-26 09:27:56,,,,,,,0.00,,,,,,,,
2024-11-26 09:28:03,,,,,,,,,,,,,,0.00,
2024-11-26 09:28:04,,,,,0.00,,,,,,,,,,
2024-11-26 09:28:08,,,,,,0.00,,,,,,,,,
2024-11-26 09:28:12,,,0.00,,,,,,,,,,,,
2024-11-26 09:28:14,,0.00,,,,,,,,,,,,,0.00
2024-11-26 09:28:22,,,,,,,,,,0.00,,,,,
2024-11-26 09:28:46,0.00,,,,,,,,,,,,,,
2024-11-26 09:29:07,,,,,,,,,,,,0.00,,,
2024-11-26 09:30:17,,,,0.00,,,,,,,,,,,
2024-11-26 09:30:31,,,,,,,,,,,,,0.00,,
2024-11-26 09:31:09,,,,,,,,0.00,,,,,,,
2024-11-26 09:32:28,,,,,,,,,0.00,,,,,,
2024-11-26 09:32:50,,,,,,,,,,,0.00,,,,
2024-11-26 09:32:56,,,,,,,0.00,,,,,,,,
2024-11-26 09:33:03,,,,,,,,,,,,,,0.00,
2024-11-26 09:33:04,,,,,0.00,,,,,,,,,,
2024-11-26 09:33:08,,,,,,0.00,,,,,,,,,
2024-11-26 09:33:12,,,0.00,,,,,,,,,,,,
2024-11-26 09:33:14,,0.00,,,,,,,,,,,,,0.00
2024-11-26 09:33:22,,,,,,,,,,0.00,,,,,
2024-11-26 09:33:46,0.00,,,,,,,,,,,,,,
2024-11-26 09:34:07,,,,,,,,,,,,0.00,,,
2024-11-26 09:35:17,,,,0.00,,,,,,,,,,,
2024-11-26 09:35:31,,,,,,,,,,,,,0.00,,
2024-11-26 09:36:09,,,,,,,,0.00,,,,,,,
2024-11-26 09:37:28,,,,,,,,,0.00,,,,,,
2024-11-26 09:37:50,,,,,,,,,,,0.00,,,,
2024-11-26 09:37:56,,,,,,,0.00,,,,,,,,
2024-11-26 09:38:03,,,,,,,,,,,,,,0.00,
2024-11-26 09:38:04,,,,,0.00,,,,,,,,,,
2024-11-26 09:38:08,,,,,,0.00,,,,,,,,,
2024-11-26 09:38:13,,,0.00,,,,,,,,,,,,
2024-11-26 09:38:14,,0.00,,,,,,,,,,,,,0.00
2024-11-26 09:38:22,,,,,,,,,,0.00,,,,,
2024-11-26 09:38:46,0.00,,,,,,,,,,,,,,
2024-11-26 09:39:07,,,,,,,,,,,,0.00,,,
2024-11-26 09:40:17,,,,0.00,,,,,,,,,,,
2024-11-26 09:40:31,,,,,,,,,,,,,0.00,,
2024-11-26 09:41:09,,,,,,,,0.00,,,,,,,
2024-11-26 09:42:28,,,,,,,,,0.00,,,,,,
2024-11-26 09:42:50,,,,,,,,,,,0.00,,,,
2024-11-26 09:42:57,,,,,,,0.00,,,,,,,,
2024-11-26 09:43:03,,,,,,,,,,,,,,0.00,
2024-11-26 09:43:04,,,,,0.00,,,,,,,,,,
2024-11-26 09:43:08,,,,,,0.00,,,,,,,,,
2024-11-26 09:43:12,,,0.00,,,,,,,,,,,,
2024-11-26 09:43:14,,0.00,,,,,,,,,,,,,0.00
2024-11-26 09:43:22,,,,,,,,,,0.00,,,,,
2024-11-26 09:43:47,0.00,,,,,,,,,,,,,,
2024-11-26 09:44:07,,,,,,,,,,,,0.00,,,
2024-11-26 09:45:17,,,,0.00,,,,,,,,,,,
2024-11-26 09:45:31,,,,,,,,,,,,,0.00,,
2024-11-26 09:46:09,,,,,,,,0.00,,,,,,,
2024-11-26 09:47:28,,,,,,,,,0.00,,,,,,
2024-11-26 09:47:50,,,,,,,,,,,0.00,,,,
2024-11-26 09:47:57,,,,,,,0.00,,,,,,,,
2024-11-26 09:48:03,,,,,,,,,,,,,,0.00,
2024-11-26 09:48:04,,,,,0.00,,,,,,,,,,
2024-11-26 09:48:08,,,,,,0.00,,,,,,,,,
2024-11-26 09:48:13,,,0.00,,,,,,,,,,,,
2024-11-26 09:48:14,,0.00,,,,,,,,,,,,,0.00
2024-11-26 09:48:22,,,,,,,,,,0.00,,,,,
2024-11-26 09:48:47,0.00,,,,,,,,,,,,,,
2024-11-26 09:49:07,,,,,,,,,,,,0.00,,,
2024-11-26 09:50:17,,,,0.00,,,,,,,,,,,
2024-11-26 09:50:31,,,,,,,,,,,,,0.00,,
2024-11-26 09:51:09,,,,,,,,0.00,,,,,,,
2024-11-26 09:52:28,,,,,,,,,0.00,,,,,,
2024-11-26 09:52:50,,,,,,,,,,,0.00,,,,
2024-11-26 09:52:57,,,,,,,0.00,,,,,,,,
2024-11-26 09:53:03,,,,,,,,,,,,,,0.00,
2024-11-26 09:53:04,,,,,0.00,,,,,,,,,,
2024-11-26 09:53:08,,,,,,0.00,,,,,,,,,
2024-11-26 09:53:13,,,0.00,,,,,,,,,,,,
2024-11-26 09:53:14,,0.00,,,,,,,,,,,,,0.00
2024-11-26 09:53:22,,,,,,,,,,0.00,,,,,
2024-11-26 09:53:47,0.00,,,,,,,,,,,,,,
2024-11-26 09:54:07,,,,,,,,,,,,0.00,,,
2024-11-26 09:55:17,,,,0.00,,,,,,,,,,,
2024-11-26 09:55:31,,,,,,,,,,,,,0.00,,
2024-11-26 09:56:09,,,,,,,,0.00,,,,,,,
2024-11-26 09:57:28,,,,,,,,,0.00,,,,,,
2024-11-26 09:57:50,,,,,,,,,,,0.00,,,,
2024-11-26 09:57:57,,,,,,,0.00,,,,,,,,
2024-11-26 09:58:03,,,,,,,,,,,,,,0.00,
2024-11-26 09:58:04,,,,,0.00,,,,,,,,,,
2024-11-26 09:58:08,,,,,,0.00,,,,,,,,,
2024-11-26 09:58:13,,,0.00,,,,,,,,,,,,
2024-11-26 09:58:14,,0.00,,,,,,,,,,,,,0.00
2024-11-26 09:58:22,,,,,,,,,,0.00,,,,,
2024-11-26 09:58:47,0.00,,,,,,,,,,,,,,
2024-11-26 09:59:07,,,,,,,,,,,,0.00,,,
2024-11-26 10:00:17,,,,0.00,,,,,,,,,,,
2024-11-26 10:00:31,,,,,,,,,,,,,0.00,,
2024-11-26 10:01:09,,,,,,,,0.00,,,,,,,
2024-11-26 10:02:28,,,,,,,,,0.00,,,,,,
2024-11-26 10:02:50,,,,,,,,,,,0.00,,,,
2024-11-26 10:02:57,,,,,,,0.00,,,,,,,,
2024-11-26 10:03:04,,,,,,,,,,,,,,0.00,
2024-11-26 10:03:05,,,,,0.00,,,,,,,,,,
2024-11-26 10:03:08,,,,,,0.00,,,,,,,,,
2024-11-26 10:03:13,,,0.00,,,,,,,,,,,,
2024-11-26 10:03:14,,0.00,,,,,,,,,,,,,0.00
2024-11-26 10:03:22,,,,,,,,,,0.00,,,,,
2024-11-26 10:03:47,0.00,,,,,,,,,,,,,,
2024-11-26 10:04:07,,,,,,,,,,,,0.00,,,
2024-11-26 10:05:18,,,,0.00,,,,,,,,,,,
2024-11-26 10:05:31,,,,,,,,,,,,,0.00,,
2024-11-26 10:06:09,,,,,,,,0.00,,,,,,,
2024-11-26 10:07:28,,,,,,,,,0.00,,,,,,
2024-11-26 10:07:50,,,,,,,,,,,0.00,,,,
2024-11-26 10:07:57,,,,,,,0.00,,,,,,,,
2024-11-26 10:08:04,,,,,,,,,,,,,,0.00,
2024-11-26 10:08:05,,,,,0.00,,,,,,,,,,
2024-11-26 10:08:08,,,,,,0.00,,,,,,,,,
2024-11-26 10:08:13,,,0.00,,,,,,,,,,,,
2024-11-26 10:08:14,,0.00,,,,,,,,,,,,,0.00
2024-11-26 10:08:22,,,,,,,,,,0.00,,,,,
2024-11-26 10:08:47,0.00,,,,,,,,,,,,,,
2024-11-26 10:09:07,,,,,,,,,,,,0.00,,,
2024-11-26 10:10:18,,,,0.00,,,,,,,,,,,
2024-11-26 10:10:31,,,,,,,,,,,,,0.00,,
2024-11-26 10:11:09,,,,,,,,0.00,,,,,,,
2024-11-26 10:12:28,,,,,,,,,0.00,,,,,,
2024-11-26 10:12:50,,,,,,,,,,,0.00,,,,
2024-11-26 10:12:57,,,,,,,0.00,,,,,,,,
2024-11-26 10:13:04,,,,,,,,,,,,,,0.00,
2024-11-26 10:13:05,,,,,0.00,,,,,,,,,,
2024-11-26 10:13:08,,,,,,0.00,,,,,,,,,
2024-11-26 10:13:13,,,0.00,,,,,,,,,,,,
2024-11-26 10:13:14,,0.00,,,,,,,,,,,,,0.00
2024-11-26 10:13:22,,,,,,,,,,0.00,,,,,
2024-11-26 10:13:47,0.00,,,,,,,,,,,,,,
2024-11-26 10:14:07,,,,,,,,,,,,0.00,,,
2024-11-26 10:15:18,,,,0.00,,,,,,,,,,,
2024-11-26 10:15:31,,,,,,,,,,,,,0.00,,
2024-11-26 10:16:09,,,,,,,,0.00,,,,,,,
2024-11-26 10:17:28,,,,,,,,,0.00,,,,,,
2024-11-26 10:17:50,,,,,,,,,,,0.00,,,,
2024-11-26 10:17:57,,,,,,,0.00,,,,,,,,
2024-11-26 10:18:04,,,,,,,,,,,,,,0.00,
2024-11-26 10:18:05,,,,,0.00,,,,,,,,,,
2024-11-26 10:18:08,,,,,,0.00,,,,,,,,,
2024-11-26 10:18:13,,,0.00,,,,,,,,,,,,
2024-11-26 10:18:14,,0.00,,,,,,,,,,,,,0.00
2024-11-26 10:18:22,,,,,,,,,,0.00,,,,,
2024-11-26 10:18:47,0.00,,,,,,,,,,,,,,
2024-11-26 10:19:07,,,,,,,,,,,,0.00,,,
2024-11-26 10:20:18,,,,0.00,,,,,,,,,,,
2024-11-26 10:20:31,,,,,,,,,,,,,0.00,,
2024-11-26 10:21:09,,,,,,,,0.00,,,,,,,
2024-11-26 10:22:28,,,,,,,,,0.00,,,,,,
2024-11-26 10:22:50,,,,,,,,,,,0.00,,,,
2024-11-26 10:22:57,,,,,,,0.00,,,,,,,,
2024-11-26 10:23:04,,,,,,,,,,,,,,0.00,
2024-11-26 10:23:05,,,,,0.00,,,,,,,,,,
2024-11-26 10:23:08,,,,,,0.00,,,,,,,,,
2024-11-26 10:23:13,,,0.00,,,,,,,,,,,,
2024-11-26 10:23:14,,0.00,,,,,,,,,,,,,0.00
2024-11-26 10:23:22,,,,,,,,,,0.00,,,,,
2024-11-26 10:23:47,0.00,,,,,,,,,,,,,,
2024-11-26 10:24:07,,,,,,,,,,,,0.00,,,
2024-11-26 10:25:18,,,,0.00,,,,,,,,,,,
2024-11-26 10:25:31,,,,,,,,,,,,,0.00,,
2024-11-26 10:26:09,,,,,,,,0.00,,,,,,,
2024-11-26 10:27:28,,,,,,,,,0.00,,,,,,
2024-11-26 10:27:50,,,,,,,,,,,0.00,,,,
2024-11-26 10:27:57,,,,,,,0.00,,,,,,,,
2024-11-26 10:28:04,,,,,,,,,,,,,,0.00,
2024-11-26 10:28:05,,,,,0.00,,,,,,,,,,
2024-11-26 10:28:08,,,,,,0.00,,,,,,,,,
2024-11-26 10:28:13,,,0.00,,,,,,,,,,,,
2024-11-26 10:28:14,,,,,,,,,,,,,,,0.00
2024-11-26 10:28:15,,0.00,,,,,,,,,,,,,
2024-11-26 10:28:22,,,,,,,,,,0.00,,,,,
2024-11-26 10:28:48,0.00,,,,,,,,,,,,,,
2024-11-26 10:29:07,,,,,,,,,,,,0.00,,,
2024-11-26 10:30:18,,,,0.00,,,,,,,,,,,
2024-11-26 10:30:31,,,,,,,,,,,,,0.00,,
2024-11-26 10:31:09,,,,,,,,0.00,,,,,,,
2024-11-26 10:32:28,,,,,,,,,0.00,,,,,,
2024-11-26 10:32:50,,,,,,,,,,,0.00,,,,
2024-11-26 10:32:57,,,,,,,0.00,,,,,,,,
2024-11-26 10:33:04,,,,,,,,,,,,,,0.00,
2024-11-26 10:33:05,,,,,0.00,,,,,,,,,,
2024-11-26 10:33:08,,,,,,0.00,,,,,,,,,
2024-11-26 10:33:13,,,0.00,,,,,,,,,,,,
2024-11-26 10:33:15,,0.00,,,,,,,,,,,,,0.00
2024-11-26 10:33:22,,,,,,,,,,0.00,,,,,
2024-11-26 10:33:47,0.00,,,,,,,,,,,,,,
2024-11-26 10:34:07,,,,,,,,,,,,0.00,,,
2024-11-26 10:35:18,,,,0.00,,,,,,,,,,,
2024-11-26 10:35:31,,,,,,,,,,,,,0.00,,
2024-11-26 10:36:09,,,,,,,,0.00,,,,,,,
2024-11-26 10:37:28,,,,,,,,,0.00,,,,,,
2024-11-26 10:37:50,,,,,,,,,,,0.00,,,,
2024-11-26 10:37:57,,,,,,,0.00,,,,,,,,
2024-11-26 10:38:04,,,,,,,,,,,,,,0.00,
2024-11-26 10:38:05,,,,,0.00,,,,,,,,,,
2024-11-26 10:38:08,,,,,,0.00,,,,,,,,,
2024-11-26 10:38:13,,,0.00,,,,,,,,,,,,
2024-11-26 10:38:15,,0.00,,,,,,,,,,,,,0.00
2024-11-26 10:38:22,,,,,,,,,,0.00,,,,,
2024-11-26 10:38:47,0.00,,,,,,,,,,,,,,
2024-11-26 10:39:07,,,,,,,,,,,,0.00,,,
2024-11-26 10:40:18,,,,0.00,,,,,,,,,,,
2024-11-26 10:40:31,,,,,,,,,,,,,0.00,,
2024-11-26 10:41:09,,,,,,,,0.00,,,,,,,
2024-11-26 10:42:28,,,,,,,,,0.00,,,,,,
2024-11-26 10:42:50,,,,,,,,,,,0.00,,,,
2024-11-26 10:42:57,,,,,,,0.00,,,,,,,,
2024-11-26 10:43:05,,,,,0.00,,,,,,,,,,
2024-11-26 10:43:08,,,,,,0.00,,,,,,,,,
2024-11-26 10:43:13,,,0.00,,,,,,,,,,,,
2024-11-26 10:43:15,,0.00,,,,,,,,,,,,,0.00
2024-11-26 10:43:22,,,,,,,,,,0.00,,,,,
2024-11-26 10:43:48,0.00,,,,,,,,,,,,,,
2024-11-26 10:44:07,,,,,,,,,,,,0.00,,,
2024-11-26 10:45:18,,,,0.00,,,,,,,,,,,
2024-11-26 10:45:31,,,,,,,,,,,,,0.00,,
2024-11-26 10:46:09,,,,,,,,0.00,,,,,,,
2024-11-26 10:47:28,,,,,,,,,0.00,,,,,,
2024-11-26 10:47:50,,,,,,,,,,,0.00,,,,
2024-11-26 10:47:57,,,,,,,0.00,,,,,,,,
2024-11-26 10:48:05,,,,,0.00,,,,,,,,,,
