"Time","Ciudad Vieja","Punta Carretas","Curva de Maroñas","La Blanqueada","Prado","Lezica","Casavalle","Carrasco","Manga","Cerro","Malvín","La Esperanza","Santiago Vázquez","Colón","Paso de la Arena"
2024-11-16 02:36:34,,,,,,,0.00,,,,,,,,
2024-11-16 02:37:09,,,,,,,,0.00,,,,,,,
2024-11-16 02:38:15,,,,,,,,,,,,0.00,,,
2024-11-16 02:38:22,,,,,,,,,,,,,0.00,,
2024-11-16 02:38:23,,,,,0.00,,,,,,,,,,
2024-11-16 02:38:35,,,,,,,,,0.00,,,,,,
2024-11-16 02:38:59,,,,,,,,,,0.00,,,,,
2024-11-16 02:39:17,,,,,,,,,,,0.00,,,,
2024-11-16 02:39:26,,,0.00,,,,,,,,,,,,
2024-11-16 02:39:34,,,,,,,,,,,,,,0.00,
2024-11-16 02:39:40,,0.00,,,,,,,,,,,,,0.00
2024-11-16 02:40:16,,,,0.00,,,,,,,,,,,
2024-11-16 02:40:22,,,,,,0.00,,,,,,,,,
2024-11-16 02:40:25,0.00,,,,,,,,,,,,,,
2024-11-16 02:41:37,,,,,,,0.00,,,,,,,,
2024-11-16 02:42:09,,,,,,,,0.00,,,,,,,
2024-11-16 02:43:15,,,,,,,,,,,,0.00,,,
2024-11-16 02:43:22,,,,,,,,,,,,,0.00,,
2024-11-16 02:43:23,,,,,0.00,,,,,,,,,,
2024-11-16 02:43:35,,,,,,,,,0.00,,,,,,
