Time,Ciudad Vieja,Punta Carretas,Curva de Maroñas,La Blanqueada,Prado,Lezica,Casavalle,Carrasco,Manga,Cerro,Malvín,La Esperanza,Santiago Vázquez,Colón,Paso de la Arena,Chacarita
2025-01-20 20:58:07,,,,,,,,16.51,,,,,,,,
2025-01-20 21:00:00,,,,,,,,,,,,,,,,
2025-01-20 21:00:09,,,,,,,,,,,,35.81,,,,
2025-01-20 21:00:11,,,,,,,,,,,2.54,,,,,
2025-01-20 21:00:26,,,,,,,,,0.00,,,,,,,
2025-01-20 21:00:26,,,,,,,,,,0.76,,,,,,
2025-01-20 21:00:35,,,,,,26.92,,,,,,,,,,
2025-01-20 21:01:18,,,,11.43,,,,,,,,,,,,
2025-01-20 21:01:21,,,,,,,4.57,,,,,,,,,
2025-01-20 21:02:01,,,0.00,,,,,,,,,,,,,
2025-01-20 21:02:04,,,,,,,,,,,,,,,0.00,
2025-01-20 21:02:05,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 21:02:48,0.20,,,,,,,,,,,,,,,
2025-01-20 21:03:03,,,,,,,,,,,,,0.00,,,
2025-01-20 21:03:04,,,,,15.24,,,,,,,,,,,
2025-01-20 21:03:07,,,,,,,,16.51,,,,,,,,
2025-01-20 21:05:00,,,,,,,,,,,,,,,,
2025-01-20 21:05:09,,,,,,,,,,,,35.81,,,,
2025-01-20 21:05:11,,,,,,,,,,,2.54,,,,,
2025-01-20 21:05:26,,,,,,,,,0.00,,,,,,,
2025-01-20 21:05:26,,,,,,,,,,0.76,,,,,,
2025-01-20 21:05:35,,,,,,26.92,,,,,,,,,,
2025-01-20 21:06:18,,,,11.43,,,,,,,,,,,,
2025-01-20 21:06:21,,,,,,,4.57,,,,,,,,,
2025-01-20 21:07:01,,,0.00,,,,,,,,,,,,,
2025-01-20 21:07:04,,,,,,,,,,,,,,,0.00,
2025-01-20 21:07:05,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 21:07:49,0.20,,,,,,,,,,,,,,,
2025-01-20 21:08:03,,,,,,,,,,,,,0.00,,,
2025-01-20 21:08:04,,,,,15.24,,,,,,,,,,,
2025-01-20 21:08:07,,,,,,,,16.51,,,,,,,,
2025-01-20 21:10:00,,,,,,,,,,,,,,,,
2025-01-20 21:10:09,,,,,,,,,,,,35.81,,,,
2025-01-20 21:10:11,,,,,,,,,,,2.54,,,,,
2025-01-20 21:10:26,,,,,,,,,0.00,,,,,,,
2025-01-20 21:10:26,,,,,,,,,,0.76,,,,,,
2025-01-20 21:10:35,,,,,,26.92,,,,,,,,,,
2025-01-20 21:11:19,,,,11.43,,,,,,,,,,,,
2025-01-20 21:11:21,,,,,,,4.57,,,,,,,,,
2025-01-20 21:12:01,,,0.00,,,,,,,,,,,,,
2025-01-20 21:12:05,,0.00,,,,,,,,,,,,0.00,0.00,
2025-01-20 21:12:49,0.20,,,,,,,,,,,,,,,
2025-01-20 21:13:03,,,,,,,,,,,,,0.00,,,
2025-01-20 21:13:04,,,,,15.24,,,,,,,,,,,
2025-01-20 21:13:07,,,,,,,,16.51,,,,,,,,
2025-01-20 21:15:00,,,,,,,,,,,,,,,,
2025-01-20 21:15:10,,,,,,,,,,,,35.81,,,,
2025-01-20 21:15:11,,,,,,,,,,,2.54,,,,,
2025-01-20 21:15:26,,,,,,,,,0.00,,,,,,,
2025-01-20 21:15:26,,,,,,,,,,0.76,,,,,,
2025-01-20 21:15:35,,,,,,26.92,,,,,,,,,,
2025-01-20 21:16:19,,,,11.43,,,,,,,,,,,,
2025-01-20 21:16:21,,,,,,,4.57,,,,,,,,,
2025-01-20 21:17:01,,,0.00,,,,,,,,,,,,,
2025-01-20 21:17:05,,0.00,,,,,,,,,,,,0.00,0.00,
2025-01-20 21:17:49,0.20,,,,,,,,,,,,,,,
2025-01-20 21:18:03,,,,,,,,,,,,,0.00,,,
2025-01-20 21:18:04,,,,,15.24,,,,,,,,,,,
2025-01-20 21:18:07,,,,,,,,16.51,,,,,,,,
2025-01-20 21:20:00,,,,,,,,,,,,,,,,
2025-01-20 21:20:10,,,,,,,,,,,,35.81,,,,
2025-01-20 21:20:11,,,,,,,,,,,2.54,,,,,
2025-01-20 21:20:26,,,,,,,,,0.00,,,,,,,
2025-01-20 21:20:26,,,,,,,,,,0.76,,,,,,
2025-01-20 21:20:35,,,,,,26.92,,,,,,,,,,
2025-01-20 21:21:19,,,,11.43,,,,,,,,,,,,
2025-01-20 21:21:21,,,,,,,4.57,,,,,,,,,
2025-01-20 21:22:01,,,0.00,,,,,,,,,,,,,
2025-01-20 21:22:05,,0.00,,,,,,,,,,,,,0.00,
2025-01-20 21:22:06,,,,,,,,,,,,,,0.00,,
2025-01-20 21:22:49,0.20,,,,,,,,,,,,,,,
2025-01-20 21:23:03,,,,,,,,,,,,,0.00,,,
2025-01-20 21:23:04,,,,,15.24,,,,,,,,,,,
2025-01-20 21:23:07,,,,,,,,16.51,,,,,,,,
2025-01-20 21:25:00,,,,,,,,,,,,,,,,
2025-01-20 21:25:10,,,,,,,,,,,,35.81,,,,
2025-01-20 21:25:11,,,,,,,,,,,2.54,,,,,
2025-01-20 21:25:26,,,,,,,,,0.00,,,,,,,
2025-01-20 21:25:26,,,,,,,,,,0.76,,,,,,
2025-01-20 21:25:35,,,,,,26.92,,,,,,,,,,
2025-01-20 21:26:19,,,,11.43,,,,,,,,,,,,
2025-01-20 21:26:21,,,,,,,4.57,,,,,,,,,
2025-01-20 21:27:01,,,0.00,,,,,,,,,,,,,
2025-01-20 21:27:05,,0.00,,,,,,,,,,,,0.00,0.00,
2025-01-20 21:27:49,0.20,,,,,,,,,,,,,,,
2025-01-20 21:28:03,,,,,,,,,,,,,0.00,,,
2025-01-20 21:28:04,,,,,15.24,,,,,,,,,,,
2025-01-20 21:28:07,,,,,,,,16.51,,,,,,,,
2025-01-20 21:30:00,,,,,,,,,,,,,,,,
2025-01-20 21:30:10,,,,,,,,,,,,35.81,,,,
2025-01-20 21:30:11,,,,,,,,,,,2.54,,,,,
2025-01-20 21:30:26,,,,,,,,,0.00,,,,,,,
2025-01-20 21:30:26,,,,,,,,,,0.76,,,,,,
2025-01-20 21:30:35,,,,,,26.92,,,,,,,,,,
2025-01-20 21:31:20,,,,11.43,,,,,,,,,,,,
2025-01-20 21:31:22,,,,,,,4.57,,,,,,,,,
2025-01-20 21:32:01,,,0.00,,,,,,,,,,,,,
2025-01-20 21:32:05,,0.00,,,,,,,,,,,,,0.00,
2025-01-20 21:32:06,,,,,,,,,,,,,,0.00,,
2025-01-20 21:32:49,0.20,,,,,,,,,,,,,,,
2025-01-20 21:33:03,,,,,,,,,,,,,0.00,,,
2025-01-20 21:33:04,,,,,15.24,,,,,,,,,,,
2025-01-20 21:33:07,,,,,,,,16.51,,,,,,,,
2025-01-20 21:35:00,,,,,,,,,,,,,,,,
2025-01-20 21:35:10,,,,,,,,,,,,35.81,,,,
2025-01-20 21:35:11,,,,,,,,,,,2.54,,,,,
2025-01-20 21:35:26,,,,,,,,,0.00,,,,,,,
2025-01-20 21:35:26,,,,,,,,,,0.76,,,,,,
2025-01-20 21:35:35,,,,,,26.92,,,,,,,,,,
2025-01-20 21:36:20,,,,11.43,,,,,,,,,,,,
2025-01-20 21:36:22,,,,,,,4.57,,,,,,,,,
2025-01-20 21:37:01,,,0.00,,,,,,,,,,,,,
2025-01-20 21:37:05,,0.00,,,,,,,,,,,,0.00,0.00,
2025-01-20 21:37:50,0.20,,,,,,,,,,,,,,,
2025-01-20 21:38:03,,,,,,,,,,,,,0.00,,,
2025-01-20 21:38:04,,,,,15.24,,,,,,,,,,,
2025-01-20 21:38:07,,,,,,,,16.51,,,,,,,,
2025-01-20 21:40:00,,,,,,,,,,,,,,,,
2025-01-20 21:40:10,,,,,,,,,,,,35.81,,,,
2025-01-20 21:40:11,,,,,,,,,,,2.54,,,,,
2025-01-20 21:40:26,,,,,,,,,0.00,,,,,,,
2025-01-20 21:40:26,,,,,,,,,,0.76,,,,,,
2025-01-20 21:40:35,,,,,,26.92,,,,,,,,,,
2025-01-20 21:41:20,,,,11.43,,,,,,,,,,,,
2025-01-20 21:41:22,,,,,,,4.57,,,,,,,,,
2025-01-20 21:42:01,,,0.00,,,,,,,,,,,,,
2025-01-20 21:42:05,,0.00,,,,,,,,,,,,,0.00,
2025-01-20 21:42:06,,,,,,,,,,,,,,0.00,,
2025-01-20 21:42:49,0.20,,,,,,,,,,,,,,,
2025-01-20 21:43:03,,,,,,,,,,,,,0.00,,,
2025-01-20 21:43:04,,,,,15.24,,,,,,,,,,,
2025-01-20 21:43:07,,,,,,,,16.51,,,,,,,,
2025-01-20 21:45:00,,,,,,,,,,,,,,,,
2025-01-20 21:45:10,,,,,,,,,,,,35.81,,,,
2025-01-20 21:45:11,,,,,,,,,,,2.54,,,,,
2025-01-20 21:45:26,,,,,,,,,0.00,,,,,,,
2025-01-20 21:45:27,,,,,,,,,,0.76,,,,,,
2025-01-20 21:45:35,,,,,,26.92,,,,,,,,,,
2025-01-20 21:46:20,,,,11.43,,,,,,,,,,,,
2025-01-20 21:46:22,,,,,,,4.57,,,,,,,,,
2025-01-20 21:47:01,,,0.00,,,,,,,,,,,,,
2025-01-20 21:47:05,,0.00,,,,,,,,,,,,,0.00,
2025-01-20 21:47:06,,,,,,,,,,,,,,0.00,,
2025-01-20 21:47:49,0.20,,,,,,,,,,,,,,,
2025-01-20 21:48:03,,,,,,,,,,,,,0.00,,,
2025-01-20 21:48:04,,,,,15.24,,,,,,,,,,,
2025-01-20 21:48:07,,,,,,,,16.51,,,,,,,,
2025-01-20 21:50:00,,,,,,,,,,,,,,,,
2025-01-20 21:50:10,,,,,,,,,,,,35.81,,,,
2025-01-20 21:50:11,,,,,,,,,,,2.54,,,,,
2025-01-20 21:50:26,,,,,,,,,0.00,,,,,,,
2025-01-20 21:50:27,,,,,,,,,,0.76,,,,,,
2025-01-20 21:50:35,,,,,,26.92,,,,,,,,,,
2025-01-20 21:51:20,,,,11.43,,,,,,,,,,,,
2025-01-20 21:51:22,,,,,,,4.57,,,,,,,,,
2025-01-20 21:52:01,,,0.00,,,,,,,,,,,,,
2025-01-20 21:52:05,,,,,,,,,,,,,,,0.00,
2025-01-20 21:52:06,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 21:52:49,0.20,,,,,,,,,,,,,,,
2025-01-20 21:53:03,,,,,,,,,,,,,0.00,,,
2025-01-20 21:53:04,,,,,15.24,,,,,,,,,,,
2025-01-20 21:53:07,,,,,,,,16.51,,,,,,,,
2025-01-20 21:55:00,,,,,,,,,,,,,,,,
2025-01-20 21:55:10,,,,,,,,,,,,35.81,,,,
2025-01-20 21:55:11,,,,,,,,,,,2.54,,,,,
2025-01-20 21:55:26,,,,,,,,,0.00,,,,,,,
2025-01-20 21:55:27,,,,,,,,,,0.76,,,,,,
2025-01-20 21:55:35,,,,,,26.92,,,,,,,,,,
2025-01-20 21:56:20,,,,11.43,,,,,,,,,,,,
2025-01-20 21:56:22,,,,,,,4.57,,,,,,,,,
2025-01-20 21:57:01,,,0.00,,,,,,,,,,,,,
2025-01-20 21:57:05,,,,,,,,,,,,,,,0.00,
2025-01-20 21:57:06,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 21:57:49,0.20,,,,,,,,,,,,,,,
2025-01-20 21:58:03,,,,,,,,,,,,,0.00,,,
2025-01-20 21:58:04,,,,,15.24,,,,,,,,,,,
2025-01-20 21:58:07,,,,,,,,16.51,,,,,,,,
2025-01-20 22:00:00,,,,,,,,,,,,,,,,
2025-01-20 22:00:10,,,,,,,,,,,,35.81,,,,
2025-01-20 22:00:11,,,,,,,,,,,2.54,,,,,
2025-01-20 22:00:26,,,,,,,,,0.00,,,,,,,
2025-01-20 22:00:27,,,,,,,,,,0.76,,,,,,
2025-01-20 22:00:36,,,,,,26.92,,,,,,,,,,
2025-01-20 22:01:20,,,,11.43,,,,,,,,,,,,
2025-01-20 22:01:22,,,,,,,4.57,,,,,,,,,
2025-01-20 22:02:01,,,0.00,,,,,,,,,,,,,
2025-01-20 22:02:05,,,,,,,,,,,,,,,0.00,
2025-01-20 22:02:06,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 22:02:49,0.20,,,,,,,,,,,,,,,
2025-01-20 22:03:03,,,,,,,,,,,,,0.00,,,
2025-01-20 22:03:04,,,,,15.24,,,,,,,,,,,
2025-01-20 22:03:07,,,,,,,,16.51,,,,,,,,
2025-01-20 22:05:00,,,,,,,,,,,,,,,,
2025-01-20 22:05:10,,,,,,,,,,,,35.81,,,,
2025-01-20 22:05:11,,,,,,,,,,,2.54,,,,,
2025-01-20 22:05:26,,,,,,,,,0.00,,,,,,,
2025-01-20 22:05:27,,,,,,,,,,0.76,,,,,,
2025-01-20 22:05:36,,,,,,26.92,,,,,,,,,,
2025-01-20 22:06:20,,,,11.43,,,,,,,,,,,,
2025-01-20 22:06:22,,,,,,,4.57,,,,,,,,,
2025-01-20 22:07:01,,,0.00,,,,,,,,,,,,,
2025-01-20 22:07:05,,,,,,,,,,,,,,,0.00,
2025-01-20 22:07:06,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 22:07:50,0.20,,,,,,,,,,,,,,,
2025-01-20 22:08:04,,,,,,,,,,,,,0.00,,,
2025-01-20 22:08:04,,,,,15.24,,,,,,,,,,,
2025-01-20 22:08:07,,,,,,,,16.51,,,,,,,,
2025-01-20 22:10:00,,,,,,,,,,,,,,,,
2025-01-20 22:10:10,,,,,,,,,,,,35.81,,,,
2025-01-20 22:10:11,,,,,,,,,,,2.54,,,,,
2025-01-20 22:10:26,,,,,,,,,0.00,,,,,,,
2025-01-20 22:10:27,,,,,,,,,,0.76,,,,,,
2025-01-20 22:10:36,,,,,,26.92,,,,,,,,,,
2025-01-20 22:11:20,,,,11.43,,,,,,,,,,,,
2025-01-20 22:11:22,,,,,,,4.57,,,,,,,,,
2025-01-20 22:12:01,,,0.00,,,,,,,,,,,,,
2025-01-20 22:12:05,,,,,,,,,,,,,,,0.00,
2025-01-20 22:12:06,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 22:12:49,0.20,,,,,,,,,,,,,,,
2025-01-20 22:13:04,,,,,,,,,,,,,0.00,,,
2025-01-20 22:13:04,,,,,15.24,,,,,,,,,,,
2025-01-20 22:13:07,,,,,,,,16.51,,,,,,,,
2025-01-20 22:15:00,,,,,,,,,,,,,,,,
2025-01-20 22:15:10,,,,,,,,,,,,35.81,,,,
2025-01-20 22:15:11,,,,,,,,,,,2.54,,,,,
2025-01-20 22:15:26,,,,,,,,,0.00,,,,,,,
2025-01-20 22:15:27,,,,,,,,,,0.76,,,,,,
2025-01-20 22:15:36,,,,,,26.92,,,,,,,,,,
2025-01-20 22:16:20,,,,11.43,,,,,,,,,,,,
2025-01-20 22:16:22,,,,,,,4.57,,,,,,,,,
2025-01-20 22:17:01,,,0.00,,,,,,,,,,,,,
2025-01-20 22:17:05,,,,,,,,,,,,,,,0.00,
2025-01-20 22:17:06,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 22:17:50,0.20,,,,,,,,,,,,,,,
2025-01-20 22:18:04,,,,,,,,,,,,,0.00,,,
2025-01-20 22:18:04,,,,,15.24,,,,,,,,,,,
2025-01-20 22:18:07,,,,,,,,16.51,,,,,,,,
2025-01-20 22:20:00,,,,,,,,,,,,,,,,
2025-01-20 22:20:10,,,,,,,,,,,,35.81,,,,
2025-01-20 22:20:11,,,,,,,,,,,2.54,,,,,
2025-01-20 22:20:26,,,,,,,,,0.00,,,,,,,
2025-01-20 22:20:27,,,,,,,,,,0.76,,,,,,
2025-01-20 22:20:36,,,,,,26.92,,,,,,,,,,
2025-01-20 22:21:20,,,,11.43,,,,,,,,,,,,
2025-01-20 22:21:22,,,,,,,4.57,,,,,,,,,
2025-01-20 22:22:02,,,0.00,,,,,,,,,,,,,
2025-01-20 22:22:05,,,,,,,,,,,,,,,0.00,
2025-01-20 22:22:06,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 22:22:49,0.20,,,,,,,,,,,,,,,
2025-01-20 22:23:04,,,,,,,,,,,,,0.00,,,
2025-01-20 22:23:04,,,,,15.24,,,,,,,,,,,
2025-01-20 22:23:07,,,,,,,,16.51,,,,,,,,
2025-01-20 22:25:00,,,,,,,,,,,,,,,,
2025-01-20 22:25:10,,,,,,,,,,,,35.81,,,,
2025-01-20 22:25:11,,,,,,,,,,,2.54,,,,,
2025-01-20 22:25:26,,,,,,,,,0.00,,,,,,,
2025-01-20 22:25:27,,,,,,,,,,0.76,,,,,,
2025-01-20 22:25:36,,,,,,26.92,,,,,,,,,,
2025-01-20 22:26:20,,,,11.43,,,,,,,,,,,,
2025-01-20 22:26:22,,,,,,,4.57,,,,,,,,,
2025-01-20 22:27:02,,,0.00,,,,,,,,,,,,,
2025-01-20 22:27:06,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 22:27:07,,,,,,,,,,,,,,,0.00,
2025-01-20 22:27:49,0.20,,,,,,,,,,,,,,,
2025-01-20 22:28:04,,,,,,,,,,,,,0.00,,,
2025-01-20 22:28:05,,,,,15.24,,,,,,,,,,,
2025-01-20 22:28:07,,,,,,,,16.51,,,,,,,,
2025-01-20 22:30:00,,,,,,,,,,,,,,,,
2025-01-20 22:30:10,,,,,,,,,,,,35.81,,,,
2025-01-20 22:30:11,,,,,,,,,,,2.54,,,,,
2025-01-20 22:30:26,,,,,,,,,0.00,,,,,,,
2025-01-20 22:30:27,,,,,,,,,,0.76,,,,,,
2025-01-20 22:30:36,,,,,,26.92,,,,,,,,,,
2025-01-20 22:31:20,,,,11.43,,,,,,,,,,,,
2025-01-20 22:31:22,,,,,,,4.57,,,,,,,,,
2025-01-20 22:32:02,,,0.00,,,,,,,,,,,,,
2025-01-20 22:32:06,,0.00,,,,,,,,,,,,0.00,0.00,
2025-01-20 22:32:50,0.20,,,,,,,,,,,,,,,
2025-01-20 22:33:04,,,,,,,,,,,,,0.00,,,
2025-01-20 22:33:05,,,,,15.24,,,,,,,,,,,
2025-01-20 22:33:07,,,,,,,,16.51,,,,,,,,
2025-01-20 22:35:00,,,,,,,,,,,,,,,,
2025-01-20 22:35:10,,,,,,,,,,,,35.81,,,,
2025-01-20 22:35:11,,,,,,,,,,,2.54,,,,,
2025-01-20 22:35:26,,,,,,,,,0.00,,,,,,,
2025-01-20 22:35:27,,,,,,,,,,0.76,,,,,,
2025-01-20 22:35:36,,,,,,26.92,,,,,,,,,,
2025-01-20 22:36:20,,,,11.43,,,,,,,,,,,,
2025-01-20 22:36:22,,,,,,,4.57,,,,,,,,,
2025-01-20 22:37:03,,,0.00,,,,,,,,,,,,,
2025-01-20 22:37:06,,0.00,,,,,,,,,,,,0.00,0.00,
2025-01-20 22:37:51,0.20,,,,,,,,,,,,,,,
2025-01-20 22:38:04,,,,,,,,,,,,,0.00,,,
2025-01-20 22:38:05,,,,,15.24,,,,,,,,,,,
2025-01-20 22:38:07,,,,,,,,16.51,,,,,,,,
2025-01-20 22:40:00,,,,,,,,,,,,,,,,
2025-01-20 22:40:10,,,,,,,,,,,,35.81,,,,
2025-01-20 22:40:11,,,,,,,,,,,2.54,,,,,
2025-01-20 22:40:26,,,,,,,,,0.00,,,,,,,
2025-01-20 22:40:27,,,,,,,,,,0.76,,,,,,
2025-01-20 22:40:36,,,,,,26.92,,,,,,,,,,
2025-01-20 22:41:20,,,,11.43,,,,,,,,,,,,
2025-01-20 22:41:22,,,,,,,4.57,,,,,,,,,
2025-01-20 22:42:02,,,0.00,,,,,,,,,,,,,
2025-01-20 22:42:06,,0.00,,,,,,,,,,,,0.00,0.00,
2025-01-20 22:42:50,0.20,,,,,,,,,,,,,,,
2025-01-20 22:43:04,,,,,,,,,,,,,0.00,,,
2025-01-20 22:43:05,,,,,15.24,,,,,,,,,,,
2025-01-20 22:43:07,,,,,,,,16.51,,,,,,,,
2025-01-20 22:45:00,,,,,,,,,,,,,,,,
2025-01-20 22:45:10,,,,,,,,,,,,35.81,,,,
2025-01-20 22:45:11,,,,,,,,,,,2.54,,,,,
2025-01-20 22:45:26,,,,,,,,,0.00,,,,,,,
2025-01-20 22:45:27,,,,,,,,,,0.76,,,,,,
2025-01-20 22:45:36,,,,,,26.92,,,,,,,,,,
2025-01-20 22:46:20,,,,11.43,,,,,,,,,,,,
2025-01-20 22:46:22,,,,,,,4.57,,,,,,,,,
2025-01-20 22:47:02,,,0.00,,,,,,,,,,,,,
2025-01-20 22:47:06,,0.00,,,,,,,,,,,,0.00,0.00,
2025-01-20 22:47:51,0.20,,,,,,,,,,,,,,,
2025-01-20 22:48:04,,,,,,,,,,,,,0.00,,,
2025-01-20 22:48:05,,,,,15.24,,,,,,,,,,,
2025-01-20 22:48:07,,,,,,,,16.51,,,,,,,,
2025-01-20 22:50:00,,,,,,,,,,,,,,,,
2025-01-20 22:50:10,,,,,,,,,,,,35.81,,,,
2025-01-20 22:50:11,,,,,,,,,,,2.54,,,,,
2025-01-20 22:50:26,,,,,,,,,0.00,,,,,,,
2025-01-20 22:50:27,,,,,,,,,,0.76,,,,,,
2025-01-20 22:50:36,,,,,,26.92,,,,,,,,,,
2025-01-20 22:51:20,,,,11.43,,,,,,,,,,,,
2025-01-20 22:51:22,,,,,,,4.57,,,,,,,,,
2025-01-20 22:52:02,,,0.00,,,,,,,,,,,,,
2025-01-20 22:52:06,,0.00,,,,,,,,,,,,0.00,0.00,
2025-01-20 22:52:49,0.20,,,,,,,,,,,,,,,
2025-01-20 22:53:04,,,,,,,,,,,,,0.00,,,
2025-01-20 22:53:05,,,,,15.24,,,,,,,,,,,
2025-01-20 22:53:07,,,,,,,,16.51,,,,,,,,
2025-01-20 22:55:00,,,,,,,,,,,,,,,,
2025-01-20 22:55:10,,,,,,,,,,,,35.81,,,,
2025-01-20 22:55:11,,,,,,,,,,,2.54,,,,,
2025-01-20 22:55:26,,,,,,,,,0.00,,,,,,,
2025-01-20 22:55:27,,,,,,,,,,0.76,,,,,,
2025-01-20 22:55:36,,,,,,26.92,,,,,,,,,,
2025-01-20 22:56:20,,,,11.43,,,,,,,,,,,,
2025-01-20 22:56:22,,,,,,,4.57,,,,,,,,,
2025-01-20 22:57:02,,,0.00,,,,,,,,,,,,,
2025-01-20 22:57:06,,0.00,,,,,,,,,,,,0.00,0.00,
2025-01-20 22:57:51,0.20,,,,,,,,,,,,,,,
2025-01-20 22:58:04,,,,,,,,,,,,,0.00,,,
2025-01-20 22:58:05,,,,,15.24,,,,,,,,,,,
2025-01-20 22:58:07,,,,,,,,16.51,,,,,,,,
2025-01-20 23:00:00,,,,,,,,,,,,,,,,
2025-01-20 23:00:10,,,,,,,,,,,,35.81,,,,
2025-01-20 23:00:11,,,,,,,,,,,2.54,,,,,
2025-01-20 23:00:26,,,,,,,,,0.00,,,,,,,
2025-01-20 23:00:27,,,,,,,,,,0.76,,,,,,
2025-01-20 23:00:36,,,,,,26.92,,,,,,,,,,
2025-01-20 23:01:20,,,,11.43,,,,,,,,,,,,
2025-01-20 23:01:22,,,,,,,4.57,,,,,,,,,
2025-01-20 23:02:02,,,0.00,,,,,,,,,,,,,
2025-01-20 23:02:06,,0.00,,,,,,,,,,,,0.00,0.00,
2025-01-20 23:02:50,0.20,,,,,,,,,,,,,,,
2025-01-20 23:03:04,,,,,,,,,,,,,0.00,,,
2025-01-20 23:03:05,,,,,15.24,,,,,,,,,,,
2025-01-20 23:03:07,,,,,,,,16.51,,,,,,,,
2025-01-20 23:05:00,,,,,,,,,,,,,,,,
2025-01-20 23:05:10,,,,,,,,,,,,35.81,,,,
2025-01-20 23:05:11,,,,,,,,,,,2.54,,,,,
2025-01-20 23:05:26,,,,,,,,,0.00,,,,,,,
2025-01-20 23:05:27,,,,,,,,,,0.76,,,,,,
2025-01-20 23:05:36,,,,,,26.92,,,,,,,,,,
2025-01-20 23:06:20,,,,11.43,,,,,,,,,,,,
2025-01-20 23:06:22,,,,,,,4.57,,,,,,,,,
2025-01-20 23:07:02,,,0.00,,,,,,,,,,,,,
2025-01-20 23:07:06,,0.00,,,,,,,,,,,,,0.00,
2025-01-20 23:07:07,,,,,,,,,,,,,,0.00,,
2025-01-20 23:07:50,0.20,,,,,,,,,,,,,,,
2025-01-20 23:08:04,,,,,,,,,,,,,0.00,,,
2025-01-20 23:08:05,,,,,15.24,,,,,,,,,,,
2025-01-20 23:08:07,,,,,,,,16.51,,,,,,,,
2025-01-20 23:10:00,,,,,,,,,,,,,,,,
2025-01-20 23:10:10,,,,,,,,,,,,35.81,,,,
2025-01-20 23:10:11,,,,,,,,,,,2.54,,,,,
2025-01-20 23:10:26,,,,,,,,,0.00,,,,,,,
2025-01-20 23:10:27,,,,,,,,,,0.76,,,,,,
2025-01-20 23:10:36,,,,,,26.92,,,,,,,,,,
2025-01-20 23:11:20,,,,11.43,,,,,,,,,,,,
2025-01-20 23:11:22,,,,,,,4.57,,,,,,,,,
2025-01-20 23:12:02,,,0.00,,,,,,,,,,,,,
2025-01-20 23:12:06,,,,,,,,,,,,,,,0.00,
2025-01-20 23:12:07,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 23:12:50,0.20,,,,,,,,,,,,,,,
2025-01-20 23:13:04,,,,,,,,,,,,,0.00,,,
2025-01-20 23:13:05,,,,,15.24,,,,,,,,,,,
2025-01-20 23:13:07,,,,,,,,16.51,,,,,,,,
2025-01-20 23:15:00,,,,,,,,,,,,,,,,
2025-01-20 23:15:10,,,,,,,,,,,,35.81,,,,
2025-01-20 23:15:11,,,,,,,,,,,2.54,,,,,
2025-01-20 23:15:26,,,,,,,,,0.00,,,,,,,
2025-01-20 23:15:27,,,,,,,,,,0.76,,,,,,
2025-01-20 23:15:36,,,,,,26.92,,,,,,,,,,
2025-01-20 23:16:20,,,,11.43,,,,,,,,,,,,
2025-01-20 23:16:22,,,,,,,4.57,,,,,,,,,
2025-01-20 23:17:02,,,0.00,,,,,,,,,,,,,
2025-01-20 23:17:06,,,,,,,,,,,,,,,0.00,
2025-01-20 23:17:07,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 23:17:51,0.20,,,,,,,,,,,,,,,
2025-01-20 23:18:04,,,,,,,,,,,,,0.00,,,
2025-01-20 23:18:05,,,,,15.24,,,,,,,,,,,
2025-01-20 23:18:07,,,,,,,,16.51,,,,,,,,
2025-01-20 23:20:00,,,,,,,,,,,,,,,,
2025-01-20 23:20:10,,,,,,,,,,,,35.81,,,,
2025-01-20 23:20:11,,,,,,,,,,,2.54,,,,,
2025-01-20 23:20:26,,,,,,,,,0.00,,,,,,,
2025-01-20 23:20:27,,,,,,,,,,0.76,,,,,,
2025-01-20 23:20:36,,,,,,26.92,,,,,,,,,,
2025-01-20 23:21:20,,,,11.43,,,,,,,,,,,,
2025-01-20 23:21:22,,,,,,,4.57,,,,,,,,,
2025-01-20 23:22:02,,,0.00,,,,,,,,,,,,,
2025-01-20 23:22:06,,,,,,,,,,,,,,,0.00,
2025-01-20 23:22:07,,0.00,,,,,,,,,,,,0.00,,
2025-01-20 23:22:51,0.20,,,,,,,,,,,,,,,
2025-01-20 23:23:04,,,,,,,,,,,,,0.00,,,
2025-01-20 23:23:05,,,,,15.24,,,,,,,,,,,
2025-01-20 23:23:07,,,,,,,,16.51,,,,,,,,
2025-01-20 23:25:00,,,,,,,,,,,,,,,,
2025-01-20 23:25:10,,,,,,,,,,,,35.81,,,,
2025-01-20 23:25:11,,,,,,,,,,,2.54,,,,,
2025-01-20 23:25:26,,,,,,,,,0.00,,,,,,,
2025-01-20 23:25:27,,,,,,,,,,0.76,,,,,,
2025-01-20 23:25:36,,,,,,26.92,,,,,,,,,,
2025-01-20 23:26:20,,,,11.43,,,,,,,,,,,,
2025-01-20 23:26:22,,,,,,,4.57,,,,,,,,,
